Country Code,2004_domestic_credit_provided_by_financial_sector_(%_of_GDP),2004_domestic_credit_to_private_sector_(%_of_GDP),2004_foreign_direct_investment_net_inflows_(%_of_GDP),2004_foreign_direct_investment_net_outflows_(%_of_GDP),2004_mutual_fund_assets_to_GDP_(%),2004_investments_financed_by_equity_or_stock_sales_(%),2004_stock_market_capitalization_to_GDP_(%),2004_stock_market_return_(%_year-on-year),2004_stock_market_total_value_traded_to_GDP_(%),2004_stock_market_turnover_ratio_(%),2004_stock_price_volatility,2004_bank_concentration_(%),2004_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,3.5758161352080804,-0.01339256979478682,..,..,..,..,..,..,..,..,..
ALB,..,..,4.750177406690563,0.18934593771774674,..,..,..,..,..,..,..,95.609,..
DZA,..,10.997778966354682,1.0334270775787806,0.2970260555458613,..,..,0.170495,..,..,..,..,74.302,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,79.6491,..
AGO,..,..,9.329241384057685,3.3255530619869016,..,..,..,..,..,..,..,85.6513,..
ATG,..,60.73073004546424,8.738066339946926,0,..,..,..,..,..,..,..,93.9066,..
ARG,41.89491098618025,9.682518196332225,2.505017516409696,0.4105420237829545,1.43024,..,22.9536,51.2389,2.2717,12.0425,32.454,45.718,0.568545
ARM,..,..,6.909902013030952,-0.0034740000639990466,0.391573,..,0.670314,..,0.033891,6.75241,..,82.5056,0.003806
ABW,..,52.397292554524945,-4.743043369265464,-0.3660065179242919,..,..,..,..,..,..,..,..,5.45406
AUS,..,102.97501967535385,7.00544417278242,1.597583828762701,103.786,..,121.907,16.2754,86.6433,72.9806,8.45275,..,8.13162
AUT,..,87.76584572961241,1.0580275788807991,2.6685898411162636,52.052,..,24.875,51.8328,6.48297,34.6396,13.4106,80.7922,71.922
AZE,..,..,54.36527219643149,27.277914290403505,..,..,..,..,..,..,..,72.6604,0.235012
BHS,56.60448202100651,47.92115989659083,3.021438297393016,1.8693492974824661,..,..,..,..,..,..,..,73.3234,..
BHR,..,43.942919631340125,6.5802100250026445,7.875480841183867,..,..,102.343,..,2.35541,2.3156,..,80.6742,155.395
BGD,..,27.913403288337413,0.6894723355873407,0.006249291545751578,0.002198,..,4.30481,..,0.185578,36.5643,..,67.778,..
BRB,..,67.26832631731746,6.628959210335317,1.5550089806938598,..,..,123.514,..,6.0592,5.30534,..,96.9962,..
BLR,..,..,0.7077320680591617,0.005616921175072712,..,..,..,..,..,..,..,78.7912,0.038027
BEL,..,61.8425933319116,12.074273611918668,9.428455414063906,31.7972,..,62.8181,31.0522,16.3087,32.2363,15.7562,80.7024,97.5759
BLZ,..,53.496926114560075,10.60467851209334,0.006110407098295606,..,..,..,..,..,..,..,100,..
BEN,..,7.804471975938261,-0.6586885964039254,-1.7131049989814975,..,..,..,..,..,..,..,87.917,2.43596
BMU,..,..,18.543033953418988,0.6845492332491137,..,..,52.9594,27.2248,1.27868,2.69339,16.156,100,..
BTN,..,16.282222267418163,1.2981095749422737,..,..,..,..,..,..,..,..,..,..
BOL,..,..,0.7457726097678323,0.031914462896988086,..,..,18.2494,..,0.037415,0.279286,..,67.7543,4.94474
BIH,..,..,8.395432464558935,1.710848172757916,..,..,..,..,..,..,..,60.9847,0.086895
BWA,..,21.935704704551025,4.363836573701255,-0.43263313951579724,..,..,26.9907,19.9175,0.808264,2.07678,..,78.5865,6.79021
BRA,..,29.37277025541498,2.71342127089661,1.4675391596858633,31.2928,..,43.0129,54.4319,13.9653,39.4878,27.9946,46.7451,1.04604
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,1.4380217893431413,0.5281147799340011,..,..,..,..,..,..,..,..,..
BGR,..,33.144636588762495,11.746170678973272,0.7392518145907134,0.137211,0.1,9.07462,69.1083,1.11478,19.4495,20.6509,44.2591,3.41001
BFA,..,12.953429460370353,0.26319029061966226,-0.164129354057897,..,..,..,..,..,..,..,57.3984,1.2
BDI,..,17.350747747931692,0.004882857144157417,0,..,..,..,..,..,..,..,100,..
CPV,..,37.83950902847007,7.317637208338275,0,..,..,..,..,..,..,..,..,..
KHM,..,9.024891324196052,2.4619770452800713,0.19189434221804533,..,..,..,..,..,..,..,61.9125,0.506359
CMR,..,8.404324624552553,0.38932517348806994,-0.04999729711135181,..,..,..,..,..,..,..,60.6337,..
CAN,187.90802403790002,115.44331313954079,0.14146589604803417,4.365776022474701,41.011,..,105.715,20.7385,61.3154,65.3149,11.3297,82.1437,6.02958
CYM,..,..,..,..,..,..,..,..,..,..,..,69.7629,..
CAF,..,7.160591845395616,1.1889012518886346,..,..,..,..,..,..,..,..,..,..
TCD,..,3.1337626589605287,10.554119320636017,..,..,..,..,..,..,..,..,100,..
CHI,..,..,..,..,..,..,2.5676,..,0.128706,5.70067,..,..,..
CHL,83.74637427448927,76.64851723495333,6.851351402393013,2.1616640918197745,11.0035,..,108.536,24.9743,10.9149,12.1487,14.4598,54.656,4.28973
CHN,..,118.63610300680038,3.483641113737494,0.40773334315928517,..,..,24.6936,1.02924,23.0663,105.934,18.9117,69.6811,4.68039
COL,45.2342444156972,22.199138656600102,2.661082475691919,0.16437186933325731,..,..,17.5465,68.1737,1.26701,7.11461,18.1726,51.1899,7.75816
COM,5.029125196203213,4.091710311491304,0.10613126911120005,0,..,..,..,..,..,..,..,..,..
COD,..,1.0952359404733443,3.9721628614005793,0.07346974252297082,..,..,..,..,..,..,..,80.2002,..
COG,..,2.93264923853734,1.8982125064486217,2.1786764527975535,..,..,..,..,..,..,..,..,..
CRI,..,..,5.823126533318657,1.1093407721015909,5.72804,..,5.35049,-20.0629,0.39831,3.79064,17.1222,55.9898,0.853
CIV,..,13.443638622642833,1.7063255460559286,-0.1538452502307992,..,..,11.8231,..,0.232092,2.56328,..,75.0797,2.202
HRV,..,47.801540761131896,3.160038107761793,0.9210920549566052,2.25411,..,21.3348,11.2873,0.88708,5.24872,24.4156,57.2141,4.35613
CUB,..,..,..,..,..,..,..,..,..,..,..,93.4951,..
CUW,..,..,..,..,..,..,..,..,..,..,..,68.1124,..
CYP,..,147.33849851809694,6.459619625566332,4.109101142710298,..,..,32.0238,..,1.74692,3.47755,..,71.7463,28.6431
CZE,..,25.679696103574717,5.361178046212353,2.0725212144275944,4.0182,..,18.5784,48.542,11.679,81.3514,15.965,68.2891,11.111
DNK,..,145.64739958391445,-3.5024308050685646,-3.950277214219872,25.778,..,56.9778,23.0177,23.2543,47.6098,16.9441,84.8107,37.9603
DJI,..,21.111890179514255,5.786694825765575,..,..,..,..,..,..,..,..,..,..
DMA,..,45.454692164931814,7.1279815218268245,0,..,..,..,..,..,..,..,..,..
DOM,29.41935947652039,23.64075829822308,4.1862890814059535,0.1139662638376075,..,..,..,..,..,..,..,66.2122,0.459226
ECU,15.864905160058191,19.75732707763662,2.2872413304650068,0,0.856264,..,6.49995,5.85521,0.186523,4.15903,24.0834,48.5294,2.54348
EGY,..,54.04291427982692,1.590836183803833,0.20169462188337112,0.809,..,38.8037,119.371,5.27862,18.3308,27.9472,57.9743,1.22375
SLV,54.01881121046345,48.15518973508874,2.646812423477543,-0.020036705933777203,..,..,15.1597,..,1.57654,20.6737,..,71.3807,5.13544
GNQ,..,2.722154318128772,7.729147203067403,..,..,..,..,..,..,..,..,..,..
ERI,..,26.942489327488474,2.1733535717625894,..,..,..,..,..,..,..,..,..,..
EST,..,40.31200839324556,8.949751799348112,3.1976694401826724,5.41632,..,43.1325,41.6389,6.56131,15.9144,16.0074,95.0597,221.752
SWZ,..,15.341200707939201,2.51191088125345,-0.05223013852544365,..,..,7.74024,..,0.001807,0.018656,..,82.5517,0.513298
ETH,45.94304763499098,16.529186525911665,5.380415798596247,0,..,..,..,..,..,..,..,91.8336,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,102.60310294250388,61.11347169676611,9.253707942566152,0.11959952010184167,..,..,18.5514,..,0.182823,1.48824,..,..,..
FIN,..,63.7259224731982,3.4381097008910233,1.3997629940424887,19.1383,..,94.2847,7.50736,87.7171,101.745,26.8193,98.6274,47.2935
FRA,..,76.61704476299853,1.683027873731877,2.8889218152111535,65.92,..,72.2811,18.1726,60.0994,86.5593,21.551,62.2944,61.8227
PYF,..,..,..,..,..,..,..,..,..,..,..,..,..
GAB,..,9.270946511216996,4.040693996595966,-0.3900714569200115,..,..,..,..,..,..,..,100,..
GMB,..,5.032580386675374,5.772566095262335,..,..,..,..,..,..,..,..,100,..
GEO,..,..,9.613616231295543,0.1946007674847063,..,..,4.14375,..,0.239141,11.7714,..,60.5297,0.254872
DEU,..,106.4414458214734,-0.7264882127593519,0.32285764694798835,35.8238,..,42.2135,25.8958,40.7645,99.2603,25.2379,68.7384,35.7614
GHA,..,13.172489367174082,1.568114186489545,-0.011019246405598796,..,..,6.40934,..,0.659165,12.8031,..,100,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,62.291245758013034,0.8930303763987848,0.4454198067801453,8.21224,..,50.3003,27.3326,16.0007,32.9735,18.1483,62.1814,19.3178
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,61.61798671900858,10.851663449801128,0,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,32.09123504931099,26.630845251031555,1.363176393205257,0.2824752575839145,..,..,..,..,..,..,..,47.1443,..
GIN,..,3.785494777853339,2.6929205736321395,0,..,..,..,..,..,..,..,..,..
GNB,..,1.2480318829040264,0.36003887008467045,-1.3743380979615427,..,..,..,..,..,..,..,..,..
GUY,98.45550752769483,53.201048862077904,3.8080036100736416,0.021306021371923996,..,..,13.9897,..,0.077893,1.12802,..,100,..
HTI,..,8.394392487321953,0.09824488461461604,0,..,..,..,..,..,..,..,100,..
HND,36.75069438613841,37.81436818520831,6.676054831210254,0.4423744899179752,..,..,..,..,..,..,..,53.6528,1.30533
HKG,..,144.76196413072944,13.124937279687765,21.686000647035026,325.972,..,464.721,25.531,199.458,51.3752,17.6505,62.6963,118.986
HUN,..,38.96983197144494,4.365235460914855,1.5866663050756056,5.05594,..,22.8988,40.3031,11.7308,59.8809,18.5716,49.2128,0.648971
ISL,..,157.79776774687411,5.463294553197965,18.673440006009773,28.4809,..,100.543,74.0157,72.9813,75.7308,10.1366,..,3.28619
IND,..,36.19180385459677,0.7656014045735823,0.2590519313090423,4.3062,..,47.6004,43.6388,47.4212,116.356,23.1663,33.1115,0.031714
IDN,..,..,0.7382439798875625,1.3269122652577097,4.5,..,24.3461,56.2447,6.58482,34.9894,21.8477,47.2572,0.984922
IRN,..,35.071095896487954,1.598213511844829,0.055025842155297156,..,..,18.1238,..,3.87493,32.6849,..,..,..
IRQ,..,1.266927139741429,0.8190477356546861,..,..,..,..,..,..,..,..,..,..
IRL,..,104.94714890238848,-5.46988979982386,9.317316676464598,241.203,..,53.6007,25.4634,3.28256,5.75179,14.2487,88.457,397.512
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,74.30478140643424,2.171177851878377,3.3455840061062543,16.6667,..,60.3981,38.7822,17.8931,37.0435,19.5241,74.9685,10.0291
ITA,..,67.72795783846387,1.1147095323488005,0.793746531270331,24.4232,..,40.8348,13.8771,47.5318,122.587,17.1895,82.5921,30.6131
JAM,..,20.00582612368528,5.49763452709418,0.17416871468866688,..,..,107.526,79.7779,3.40371,4.36672,14.6687,88.9368,..
JPN,298.36290308154634,173.53701416639186,0.15633884648038604,0.8434574798847815,8.29594,..,69.8628,21.8971,61.8539,102.785,19.8176,36.9699,34.1625
JOR,..,74.70092918566827,8.209450192034641,0.15944279957429483,..,..,128.178,50.9477,34.7247,36.4374,12.6024,87.2291,7.12921
KAZ,..,..,13.012858922071766,0.41506937148695217,..,..,7.5869,49.203,1.71068,31.0461,56.1184,65.45,11.1888
KEN,..,27.287516032727815,0.286194263505208,0.02743715822935757,..,..,25.2724,..,1.49731,6.97794,..,56.7775,..
KIR,..,..,1.9084931708710353,0.14368478608759994,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,105.85988341322128,1.6760992048779926,0.9071894510937,23.1954,..,50.7653,22.5183,65.995,135.419,25.498,100,3.14785
XKX,6.875066612367603,14.45509455727619,1.50095460046119,0,..,..,..,..,..,..,..,..,..
KWT,..,56.36454354986955,0.039961864963149386,4.342712953923971,13.4,..,112.235,53.4553,44.7448,72.6314,..,73.7604,9.30717
KGZ,..,7.076651259609097,7.9338035799497275,1.9865063148022024,..,..,1.47188,..,1.73244,203.986,..,88.3531,0.785576
LAO,..,6.713329194075785,0.7148950490563628,0.04672904671911642,..,..,..,..,..,..,..,..,..
LVA,..,..,4.107726714878409,0.5905657450561459,0.325273,..,10.4677,35.7096,1.15113,7.63058,13.5336,54.5148,6.14723
LBN,..,78.12568719562056,8.973516094613434,3.9085973350593024,..,..,8.56926,24.4703,0.738312,10.3879,18.8447,43.7858,..
LSO,..,5.255960102291908,3.6837013923202515,0.05459807618067958,..,..,..,..,..,..,..,100,..
LBR,..,3.3521157621189195,8.400416014441795,33.94601672441472,..,..,..,..,..,..,..,..,..
LBY,..,10.339998606563087,1.0778234515432314,0.8634664065584432,..,..,..,..,..,..,..,87.2561,..
LIE,..,..,53.43499010592364,..,..,..,..,..,..,..,..,..,..
LTU,..,..,3.887042121881376,1.316207506004744,0.255017,13,22.7758,62.52,1.57947,8.98748,15.0869,75.7779,7.32455
LUX,..,66.5962044172714,14.933260342119073,19.527576652127426,4046.36,..,131.481,30.566,1.02008,0.869406,14.6119,36.4356,..
MAC,..,40.720756131268885,7.24871554789515,-0.7238202755556216,..,..,..,..,..,..,..,85.3018,..
MDG,..,8.607274484996356,1.0446898379397316,..,..,..,..,..,..,..,..,86.7795,..
MWI,12.115361862255794,3.678724435865733,3.1015087204276757,0.05269483760451792,..,..,3.3136,..,0.197389,5.40335,..,95.722,..
MYS,..,111.93760514821072,3.507872620494129,1.4534393141622772,17.1656,..,136.855,20.7863,39.9163,31.7416,12.1073,84.1166,1.18824
MDV,27.427829352111,23.08144899215065,4.314674454064022,0,..,..,..,..,..,..,..,..,..
MLI,..,17.007036579120538,1.5554954042604654,-0.2819812619280738,..,..,..,..,..,..,..,75.417,1.66034
MLT,..,..,122.48158160868033,87.14566662086295,..,..,39.9345,35.455,1.28332,4.15755,10.3207,90.9013,64.8202
MHL,..,..,0.8728467640489821,..,..,..,..,..,..,..,..,..,..
MRT,..,..,17.10484024193467,0.16965072017192567,..,..,..,..,..,..,..,74.8818,..
MUS,..,70.90782276796457,0.21120329617796657,0.4831627876618302,1.5,..,30.7379,34.9804,1.65986,5.64237,8.53281,73.924,..
MEX,30.867549199416228,14.776582530717535,3.185216163771237,0.5665656305432156,4.49439,..,18.3539,48.5299,4.20148,30.8079,15.423,62.4257,2.06259
FSM,..,17.972327211575283,..,..,..,..,..,..,..,..,..,..,..
