Country Code,1978_domestic_credit_provided_by_financial_sector_(%_of_GDP),1978_domestic_credit_to_private_sector_(%_of_GDP),1978_foreign_direct_investment_net_inflows_(%_of_GDP),1978_foreign_direct_investment_net_outflows_(%_of_GDP),1978_mutual_fund_assets_to_GDP_(%),1978_investments_financed_by_equity_or_stock_sales_(%),1978_stock_market_capitalization_to_GDP_(%),1978_stock_market_return_(%_year-on-year),1978_stock_market_total_value_traded_to_GDP_(%),1978_stock_market_turnover_ratio_(%),1978_stock_price_volatility,1978_bank_concentration_(%),1978_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,4.559191768753942,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,..,..,..,..,..,..,..,..,..,..,..
DZA,..,53.82227679342273,0.5126295466726264,0.0009563984079713186,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,..,38.15753739991191,-7.8516746753888835,0,..,..,..,..,..,..,..,..,..
ARG,29.37154422658773,20.55711741453435,0.4304195011841042,-0.039598594108937596,..,..,1.83926,..,0.387335,32.9497,..,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
AUS,..,28.084903592295007,1.4169980542298763,0.1992502383422584,..,..,..,12.3966,1.00903,..,..,..,..
AUT,..,..,0.22946787454090323,0.14473284509107745,..,..,15.3121,..,0.137381,0.894595,..,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,62.15761653051417,46.19173474291206,-0.13214800576645844,0,..,..,..,..,..,..,..,..,..
BHR,..,..,..,..,..,..,..,..,..,..,..,..,..
BGD,..,4.53405314575359,0.05797421319903966,0,..,..,..,..,..,..,..,..,..
BRB,..,35.74592069351583,1.6254774530919096,-0.07198620522205186,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,1.41812272871722,0.5528782280638238,..,..,11.9029,..,0.702376,5.96744,..,..,..
BLZ,..,20.294203961848865,1.467351430667645,..,..,..,..,..,..,..,..,..,..
BEN,..,21.517281116014864,0.08110728235787153,0,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
BTN,..,..,..,..,..,..,..,..,..,..,..,..,..
BOL,..,..,0.3059958511741709,0,..,..,..,..,..,..,..,..,..
BIH,..,..,..,..,..,..,..,..,..,..,..,..,..
BWA,..,14.213518764699867,6.913131204020274,0,..,..,..,..,..,..,..,..,..
BRA,..,50.29396103140991,0.9989995469228607,0.06175271376791362,..,..,..,..,0.914461,..,..,..,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,0.23537280304402972,..,..,..,..,..,..,..,..,..,..
BGR,..,..,..,..,..,..,..,..,..,..,..,..,..
BFA,..,16.805811804884893,0.0786129752524497,0.05218275081412609,..,..,..,..,..,..,..,..,..
BDI,..,6.193156264623464,0.14584771022736584,..,..,..,..,..,..,..,..,..,..
CPV,..,..,..,..,..,..,..,..,..,..,..,..,..
KHM,..,..,..,..,..,..,..,..,..,..,..,..,..
CMR,..,25.35829666795716,0.869606683909939,0.14731042186452512,..,..,..,..,..,..,..,..,..
CAN,78.80887130347118,53.21087418314963,1.7107179491429232,1.0415810930702387,..,..,78.6499,14.0313,3.73777,5.90796,7.06156,..,..
CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
CAF,..,13.236982471608568,0.9965116863847555,-0.21918902351652997,..,..,..,..,..,..,..,..,..
TCD,..,12.413938893658857,3.0644972214418793,-0.09349043840566507,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,..,..,1.1319621663456645,0.025015738482777113,..,..,..,..,..,..,..,..,..
CHN,..,50.28947000044891,..,..,..,..,..,..,..,..,..,..,..
COL,..,27.808094013438346,0.4599477507649916,0.1762416615080809,..,..,..,..,..,..,..,..,..
COM,..,..,..,..,..,..,..,..,..,..,..,..,..
COD,..,4.909831426382047,0.6354159293257121,..,..,..,..,..,..,..,..,..,..
COG,..,19.879475542107915,0.46091780131123267,0,..,..,..,..,..,..,..,..,..
CRI,..,..,1.379424343649286,0.04541314711602587,..,..,..,..,..,..,..,..,..
CIV,..,38.74018275685871,1.0544868989973006,..,..,..,..,..,..,..,..,..,..
HRV,..,..,..,..,..,..,..,..,..,..,..,..,..
CUB,..,..,..,..,..,..,..,..,..,..,..,..,..
CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
CYP,..,..,5.915417315631657,0,..,..,..,..,..,..,..,..,..
CZE,..,..,..,..,..,..,..,..,..,..,..,..,..
DNK,..,42.76078512311487,0.14821161376702935,0.055034338831572424,..,..,8.57327,..,0.095382,1.19805,..,..,..
DJI,..,..,..,..,..,..,..,..,..,..,..,..,..
DMA,..,22.214358877693716,0,0,..,..,..,..,..,..,..,..,..
DOM,..,..,1.3433592429874959,0,..,..,..,..,..,..,..,..,..
ECU,..,..,0.40763255317058195,0,..,..,..,..,..,..,..,..,..
EGY,..,18.320743515732154,2.1480724692318,0.13285267480389412,..,..,..,..,..,..,..,..,..
SLV,..,..,0.7468126190872006,..,..,..,..,..,..,..,..,..,..
GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..
ERI,..,..,..,..,..,..,..,..,..,..,..,..,..
EST,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,..,25.451046590141797,6.381078995126455,0,..,..,..,..,..,..,..,..,..
ETH,..,..,..,..,..,..,..,..,..,..,..,..,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,..,..,1.4700216462546283,..,..,..,..,..,..,..,..,..,..
FIN,..,..,0.09321768925128401,0.17245554787965559,..,..,..,..,..,..,..,..,..
FRA,..,..,0.48775017125855724,0.37520821123182246,..,..,7.45787,..,1.29642,25.1894,..,..,..
PYF,..,..,0.04574504938125571,..,..,..,..,..,..,..,..,..,..
GAB,..,24.10645400593472,2.3664688427304226,0.04185054094818293,..,..,..,..,..,..,..,..,..
GMB,..,21.121651785714285,1.2248617916380624,0,..,..,..,..,..,..,..,..,..
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..
DEU,..,..,0.21654610839772884,0.5320887480094855,..,..,10.8257,..,2.31625,23.547,..,..,..
GHA,..,3.5211569617840466,0.26474523738344186,0,..,..,..,..,..,..,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,0.9667902122402317,..,..,..,..,..,..,..,..,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,25.175866344157377,1.5851021000535486,0,..,..,..,..,..,..,..,..,..
