Country Code,1997_domestic_credit_provided_by_financial_sector_(%_of_GDP),1997_domestic_credit_to_private_sector_(%_of_GDP),1997_foreign_direct_investment_net_inflows_(%_of_GDP),1997_foreign_direct_investment_net_outflows_(%_of_GDP),1997_mutual_fund_assets_to_GDP_(%),1997_investments_financed_by_equity_or_stock_sales_(%),1997_stock_market_capitalization_to_GDP_(%),1997_stock_market_return_(%_year-on-year),1997_stock_market_total_value_traded_to_GDP_(%),1997_stock_market_turnover_ratio_(%),1997_stock_price_volatility,1997_bank_concentration_(%),1997_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,2.103151281656905,0,..,..,..,..,..,..,..,..,..
DZA,..,3.9074168571315493,0.5396697531885261,2.0756528968789463e-06,..,..,..,..,..,..,..,91.3192,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,79.8549,..
AGO,..,..,5.381376139195164,0.05194205029499625,..,..,..,..,..,..,..,..,..
ATG,..,55.88609489190116,3.3711166858032118,0,..,..,..,..,..,..,..,95.288,..
ARG,30.376199126542126,21.93345876343223,3.127877938681959,1.2472957976364052,..,..,17.7465,33.9425,11.8675,73.5137,24.6879,33.9449,..
ARM,..,..,3.1680536354990823,0,..,..,..,..,..,..,..,80.8264,..
ABW,..,43.230933053264195,12.91308375088431,0.014586934482783772,..,..,..,..,..,..,..,..,..
AUS,..,75.50509747141588,1.8611745095529635,1.3995833436676341,13.2,..,70.8727,12.46,34.3711,48.7716,12.1048,52.5623,..
AUT,..,..,1.2542742189254603,0.9391273691796921,..,..,15.1728,20.6292,4.94877,37.3892,14.0549,85.0527,..
AZE,..,..,28.136572516860337,0.00010095304435930724,..,..,..,..,..,..,..,94.7029,..
BHS,48.21174096229526,40.28458584161355,3.316299136498872,0.0063167602599978525,..,..,..,..,..,..,..,57.3302,..
BHR,..,45.000626439884954,5.186228817572501,0.75041783336094,..,..,99.9093,..,5.21214,7.55898,..,86.6223,..
BGD,..,19.98663127563067,0.28889656753021487,0.0063543639366818875,..,..,10.4699,..,1.46447,11.2677,..,..,..
BRB,..,44.19681592039801,1.1288696047614926,0.0480310447761194,..,..,38.7743,..,0.59428,2.34402,..,98.1618,..
BLR,..,..,2.492053539786822,0.014884278821252348,..,..,..,..,..,..,..,95.2759,..
BEL,..,..,4.747889880255152,2.8697621461703737,..,..,47.0932,..,9.30759,23.7226,..,63.0761,..
BLZ,..,41.24977906130473,1.8263538508295794,0.5957992487022468,..,..,..,..,..,..,..,..,..
BEN,..,5.41528298944634,0.5371096636857949,-0.0746258399270943,..,..,..,..,..,..,..,79.5293,..
BMU,..,..,1.1831587747930579,0.6137423039272347,..,..,..,19.0407,2.25209,..,13.652,..,..
BTN,..,11.511583135708962,-0.19871631931561717,..,..,..,9.41374,..,..,..,..,..,..
BOL,..,..,9.218144107946173,0.030281338432891894,..,..,2.69563,..,0.012288,0.468062,..,58.8327,..
BIH,..,..,..,..,..,..,..,..,..,..,..,79.0368,..
BWA,..,9.6855105359072,1.99413279657563,0.08173458054187493,..,..,9.08202,58.1663,0.819147,12.3701,..,89.1555,..
BRA,..,40.85223717139447,2.150469018107289,0.1263093832937151,..,..,26.4687,77.1222,18.4701,87.7943,28.8321,39.5545,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,13.501924996760398,..,..,..,..,..,..,..,..,..,..
BGR,..,8.546145913509294,4.4609457462362645,-0.01502299478724574,..,..,0.025919,..,0.190329,..,..,87.1004,..
BFA,..,11.55207850828068,0.3989840582046674,0.04276829115030234,..,..,..,..,..,..,..,94.9301,..
BDI,..,11.871703617269546,0,0,..,..,..,..,..,..,..,90.2723,..
CPV,..,32.22177991814658,2.3596425689710916,0.010150223441855136,..,..,..,..,..,..,..,..,..
KHM,..,6.276632412203815,5.9156417486226935,..,..,..,..,..,..,..,..,..,..
CMR,..,5.938795048038249,1.4896740564803657,0.6708935803404896,..,..,..,..,..,..,..,84.6055,..
CAN,117.0938201225059,81.53126877973746,2.3179697345197257,4.080796973431984,33.515,..,144.217,24.0331,46.0091,35.8964,9.83901,36.713,..
CYM,..,..,..,..,..,..,..,..,..,..,..,51.2382,..
CAF,..,4.416705795944319,0.1596841032151745,0.018453197282998247,..,..,..,..,..,..,..,..,..
TCD,..,3.2342932860698883,2.867497998238567,0.06122534696264576,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,..,..,6.205124781418336,1.721780074391014,6.22863,..,80.7036,8.93693,4.90076,10.8338,14.9438,42.2422,..
CHN,..,96.72581943768226,4.72533415242342,0.39153333224485953,..,..,16.8429,53.7309,35.5706,230.329,41.5267,34.4278,..
COL,..,36.47584514318473,5.214927812597766,0.7588784478093641,..,..,16.7555,..,2.26766,10.3573,..,51.754,..
COM,9.086407371423197,5.301657943398,0.005487787632807848,..,..,..,..,..,..,..,..,..,..
COD,..,..,-0.7281161341014516,0.2821997344590381,..,..,..,..,..,..,..,100,..
