Country Code,2006_domestic_credit_provided_by_financial_sector_(%_of_GDP),2006_domestic_credit_to_private_sector_(%_of_GDP),2006_foreign_direct_investment_net_inflows_(%_of_GDP),2006_foreign_direct_investment_net_outflows_(%_of_GDP),2006_mutual_fund_assets_to_GDP_(%),2006_investments_financed_by_equity_or_stock_sales_(%),2006_stock_market_capitalization_to_GDP_(%),2006_stock_market_return_(%_year-on-year),2006_stock_market_total_value_traded_to_GDP_(%),2006_stock_market_turnover_ratio_(%),2006_stock_price_volatility,2006_bank_concentration_(%),2006_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,4.8428568656625295,3.4140044439094663,..,..,..,..,..,..,..,..,97.3211,..
ALB,..,..,3.654851781338897,0.11802959454707389,..,..,..,..,..,..,..,91.0296,..
DZA,..,12.117096552740843,1.5731369217481979,0.06750560392075389,..,..,0.102169,..,..,..,..,84.4395,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,93.9239,..
AGO,..,..,-0.07200102143460842,0.3638438762981649,..,0,..,..,..,..,..,79.2112,..
ATG,..,64.16064932862824,30.995218399777357,0,..,..,..,..,..,..,..,97.15,..
ARG,28.168600324333,11.91026166075606,2.3810685448962774,1.0486538721647483,2.6458,0.5,20.7594,16.8388,1.80479,7.01776,24.6635,43.8167,6.65382
ARM,..,..,7.307315031613704,0.354408924511226,0.396433,..,0.844516,..,0.047189,8.97687,..,63.0451,0.050465
ABW,..,54.88868663594471,9.08677166142101,-0.5288610570487432,..,..,..,..,..,..,..,..,6.78106
AUS,..,113.96120661251969,4.0950242402329,3.2279869501128626,115.923,..,128.221,18.6369,99.3044,89.7912,10.8218,62.1859,11.9468
AUT,..,94.43760642465615,3.1251494779180087,4.788070596064055,63.9282,..,47.6631,31.244,18.846,51.8086,16.8236,77.2086,78.8284
AZE,..,..,21.37906362036039,27.524399555109834,..,..,..,..,..,..,..,68.2371,0.567149
BHS,65.93129902382651,56.61019449703706,6.9476013671346735,3.2723991246403896,..,..,..,..,..,..,..,69.2695,..
BHR,..,44.87775572415954,15.750865008588677,5.296221932538926,..,..,104.533,1.76457,5.63227,7.13985,11.4438,77.0062,181.453
BGD,..,31.165701696138893,0.6356571878780177,0.005005382180416051,..,..,4.81303,..,0.29754,6.84154,..,72.573,0.766127
BRB,..,73.6793730787196,8.115411931594545,1.053892440308237,..,..,122.465,..,12.8624,19.6061,..,98.3549,..
BLR,..,..,0.96632835858554,0.008118132388005095,..,..,..,..,..,..,..,84.033,0.046264
BEL,..,65.83361909755914,14.419942628684426,12.289486558071705,37.7245,..,84.0015,23.9196,29.6785,39.2894,10.0092,80.8221,96.3864
BLZ,..,55.473423023559775,8.989609249282216,0.04721961509640367,..,..,..,..,..,..,..,96.339,..
BEN,..,10.335066664497823,-0.17576466746490332,-0.9573582235768376,..,..,..,..,..,..,..,88.4294,1.96929
BMU,..,..,-1.43505859375,1.8212890624999998,..,..,44.5885,30.4898,2.08106,6.50331,11.5873,..,..
BTN,..,21.966192616239805,0.6997454683182075,0,..,..,..,..,..,..,..,..,..
BOL,57.4675412545253,37.80009309712021,2.4516823669726335,0.026196596877341844,..,1.1,19.3361,..,0.011636,0.042556,..,84.2916,4.90882
BIH,51.77569312524197,47.775163317439635,6.575891620707253,0.6360931850766643,7.74493,..,25.8722,44.0959,..,..,18.1068,53.915,0.122161
