Country Code,1979_domestic_credit_provided_by_financial_sector_(%_of_GDP),1979_domestic_credit_to_private_sector_(%_of_GDP),1979_foreign_direct_investment_net_inflows_(%_of_GDP),1979_foreign_direct_investment_net_outflows_(%_of_GDP),1979_mutual_fund_assets_to_GDP_(%),1979_investments_financed_by_equity_or_stock_sales_(%),1979_stock_market_capitalization_to_GDP_(%),1979_stock_market_return_(%_year-on-year),1979_stock_market_total_value_traded_to_GDP_(%),1979_stock_market_turnover_ratio_(%),1979_stock_price_volatility,1979_bank_concentration_(%),1979_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,6.057859064586771,0.0324504958728158,0,..,..,..,..,..,..,..,..,..
ALB,..,..,..,..,..,..,..,..,..,..,..,..,..
DZA,..,51.98721524507155,0.07728592415669822,0.046839954034362516,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,..,29.158353576804497,7.792447419391486,0,..,..,..,..,..,..,..,..,..
ARG,31.280859327887967,24.056227627198215,0.29746292018378273,-0.08519569073224845,..,..,3.68576,..,1.17355,57.65,..,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
AUS,..,28.691340534797238,1.1060505383314172,0.2547318194056932,..,..,27.914,27.02,1.07062,5.33277,..,..,..
AUT,..,..,0.2534985828500493,0.11477292717630679,..,..,14.5301,..,0.124504,0.84891,..,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,48.84189780295685,38.74363583579261,0.8422529529520132,0,..,..,..,..,..,..,..,..,..
BHR,..,..,..,..,..,..,..,..,..,..,..,..,..
BGD,..,5.339445772873442,-0.05146002458213381,0,..,..,..,..,..,..,..,..,..
BRB,..,36.72995624119261,4.520763342727879,0.02811911666543054,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,0.9715647697391355,1.1526241111194466,..,..,11.625,..,0.781361,7.76817,..,..,..
BLZ,..,23.297101449275363,-0.03293807641633729,..,..,..,..,..,..,..,..,..,..
BEN,..,25.169910398959082,0.300788153885413,0.016644403772315318,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
