Country Code,1998_domestic_credit_provided_by_financial_sector_(%_of_GDP),1998_domestic_credit_to_private_sector_(%_of_GDP),1998_foreign_direct_investment_net_inflows_(%_of_GDP),1998_foreign_direct_investment_net_outflows_(%_of_GDP),1998_mutual_fund_assets_to_GDP_(%),1998_investments_financed_by_equity_or_stock_sales_(%),1998_stock_market_capitalization_to_GDP_(%),1998_stock_market_return_(%_year-on-year),1998_stock_market_total_value_traded_to_GDP_(%),1998_stock_market_turnover_ratio_(%),1998_stock_price_volatility,1998_bank_concentration_(%),1998_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,1.7678939091888155,0,..,..,..,..,..,..,..,..,..
DZA,..,4.563822481552279,1.258826218503389,0.0020752163180075655,..,..,..,..,..,..,..,91.5732,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,79.775,..
AGO,..,..,17.12056561546287,0,..,..,..,..,..,..,..,..,..
ATG,..,56.14129715757015,3.128911775780832,0,..,..,..,..,..,..,..,92.4928,..
ARG,32.50284355235396,24.153298773282668,2.438768961544869,0.7778861391561918,..,..,17.4921,-25.9691,10.7495,49.8438,35.4635,32.2622,..
ARM,..,..,12.270779740269806,0.6096973550560739,..,..,..,..,..,..,..,79.1307,..
ABW,..,41.87671320201441,6.814224315809605,1.878860471124262,..,..,..,..,..,..,..,..,..
AUS,..,79.26442297784209,1.9046446064860199,1.1698815876111088,15.32,..,73.5544,4.54352,35.9161,53.0094,16.2981,58.2313,..
AUT,..,..,2.094684079321451,1.2682329759259199,..,..,8.94626,3.19194,6.86433,92.4731,21.1209,85.0239,..
AZE,..,..,23.006797203976053,0.0004498052665232809,..,..,0.073875,..,..,..,..,94.266,..
BHS,50.08765999045838,41.51483488018825,2.1497917526437025,0.01463438905815999,..,..,..,..,..,..,..,47.5583,..
BHR,..,50.07096468969077,2.902019671870265,2.9241722970042914,..,..,118.383,..,8.56494,7.87358,..,86.0185,..
BGD,..,20.496637948547107,0.38023616689795614,0.006006175721821536,..,..,4.70927,..,1.5287,42.8564,..,94.9878,..
BRB,..,45.38316272502647,1.03513021371689,0.03372282033180374,..,..,50.347,..,0.959124,2.19941,..,98.2472,..
BLR,..,..,1.3312046667359765,0.01506776935773989,..,..,..,..,..,..,..,92.6974,..
BEL,..,..,8.77679407696031,11.157500195594777,..,..,72.8509,35.3497,16.7232,31.0565,16.6889,85.1482,..
BLZ,..,44.310444118845005,2.5611631436156364,0.6529877703269327,..,..,..,..,..,..,..,..,..
BEN,..,6.9132109867838505,0.46002921007628594,-0.8738690847869605,..,..,..,..,..,..,..,85.2331,..
BMU,..,..,3.2803662255793182,1.5140151810366085,..,..,..,32.8777,3.0983,..,19.2439,..,..
BTN,..,9.817910862198357,..,..,..,..,9.59221,..,..,..,..,..,..
BOL,..,..,11.171461088883111,0.03295069108698274,..,..,5.21843,..,0.040719,1.35306,..,61.6372,..
BIH,..,..,1.6211158811854625,0,..,..,..,..,..,..,..,54.678,..
BWA,..,12.155947441217151,1.989749586853874,0.07300963223635448,..,..,13.1091,61.2266,1.2023,10.5496,..,90.0221,..
BRA,..,29.53226056551028,3.3408391538058315,0.3304313581826306,..,..,23.8182,-10.9698,21.8818,72.9822,47.6242,40.2809,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,14.150312684365781,..,..,..,..,..,..,..,..,..,..
BGR,..,8.944893347839738,3.5747997384733643,0.00042315445904762367,..,..,0.963295,..,0.628028,101.51,..,71.3135,..
BFA,..,11.019296830463658,0.15712270224725572,0.1877011973739329,..,..,..,..,..,..,..,96.4653,..
BDI,..,13.535207396301848,0,0,..,..,..,..,..,..,..,87.6202,..
CPV,..,32.16727997500075,1.3017068264142035,-0.4303555150557293,..,..,..,..,..,..,..,..,..
KHM,..,5.585181131768889,3.7133311772349145,-3.4340909365180172,..,..,..,..,..,..,..,..,..
CMR,..,6.710826092478521,0.5099267158533616,-1.2543266365798365,..,..,..,..,..,..,..,82.2014,..
CAN,115.54636933361297,79.86253981316383,3.9399382173761675,5.733232457421609,38.7216,..,160.943,4.94701,53.4194,35.0788,15.0852,47.2801,..
CYM,..,..,..,..,..,..,..,..,..,..,..,48.8953,..
CAF,..,4.8979906533049,0.7547094516335294,0.031190685484399645,..,..,..,..,..,..,..,..,..
TCD,..,3.306278479041179,1.243509246457212,-0.01738969961961567,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,2.67673,..,..,..,..,..,..
