Country Code,2008_domestic_credit_provided_by_financial_sector_(%_of_GDP),2008_domestic_credit_to_private_sector_(%_of_GDP),2008_foreign_direct_investment_net_inflows_(%_of_GDP),2008_foreign_direct_investment_net_outflows_(%_of_GDP),2008_mutual_fund_assets_to_GDP_(%),2008_investments_financed_by_equity_or_stock_sales_(%),2008_stock_market_capitalization_to_GDP_(%),2008_stock_market_return_(%_year-on-year),2008_stock_market_total_value_traded_to_GDP_(%),2008_stock_market_turnover_ratio_(%),2008_stock_price_volatility,2008_bank_concentration_(%),2008_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,9.388327720839786,0.4553636534437063,-0.018973125824654397,..,8.2,..,..,..,..,..,92.7161,..
ALB,..,..,9.682069945843706,2.8408173531723637,..,..,..,..,..,..,..,73.0772,1.19274
DZA,..,12.7958029780004,1.543039152720521,0.1858778687727123,..,..,0.05701,..,..,..,..,74.0033,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,94.433,..
AGO,..,..,1.8963150507407853,2.9022862894541612,..,..,..,..,..,..,..,80.4527,..
ATG,..,66.68592313452405,11.589461233405192,0,..,..,..,..,..,..,..,..,..
ARG,21.961534168156984,12.313946714342004,2.689900965070933,0.38470575844308247,1.06954,..,13.254,-17.7129,1.11891,6.96481,26.697,40.5786,3.53772
ARM,..,..,8.09234920917782,0.26158767315468384,..,..,1.28016,..,0.028786,0.572403,..,47.7723,0.000744
ABW,..,52.46267806267806,0.6878306878306876,0.10175010175010193,..,..,..,..,..,..,..,..,4.36969
AUS,..,121.9528538805254,4.28465048042784,3.0254088108690316,79.9116,..,104.158,-19.1461,115.679,76.4913,22.2439,63.0699,9.51224
AUT,..,95.81296635768743,1.464380045626025,6.484637320287854,45.5219,..,38.615,-26.9426,27.6443,59.0626,26.8567,68.3028,62.179
AZE,..,..,8.160909657873495,9.26796495420707,..,..,..,..,..,..,..,60.6681,1.19052
BHS,74.1763252897587,62.101463043891314,8.17172902365571,3.891259737792134,..,..,..,..,..,..,..,74.2077,..
BHR,..,64.21337912343674,6.977577827404971,6.302690513380176,41.7193,..,92.0143,10.2548,6.0462,8.80737,9.36551,73.3264,128.432
BGD,..,34.04219174648177,1.4497483960094044,0.2080738465632488,..,..,11.2951,..,1.19019,14.1228,..,69.6158,0.565041
BRB,..,75.61754694096133,12.855232698641588,1.5346342108672937,..,..,118.622,..,5.41413,3.48058,..,92.8119,375.404
BLR,32.67403483143643,28.63419287037294,3.60068232879372,0.05035919340970239,..,5.1,..,..,..,..,..,79.5194,0.079997
BEL,..,62.75830286365248,36.953251497725944,43.33185081341869,25.249,..,56.9809,-27.0989,42.9329,64.536,20.8585,79.1356,101.36
BLZ,..,63.56003193941413,12.555583285307387,0.20407537169817086,..,..,..,..,..,..,..,85.2717,..
BEN,..,12.780565908830033,0.49256299065593134,-1.2906011687547483,..,..,..,..,..,..,..,85.0122,1.82136
BMU,..,..,2.4574447225284812,4.6259686745847555,..,..,37.9991,-10.7675,2.15976,4.39329,11.9192,..,..
