Country Code,1999_domestic_credit_provided_by_financial_sector_(%_of_GDP),1999_domestic_credit_to_private_sector_(%_of_GDP),1999_foreign_direct_investment_net_inflows_(%_of_GDP),1999_foreign_direct_investment_net_outflows_(%_of_GDP),1999_mutual_fund_assets_to_GDP_(%),1999_investments_financed_by_equity_or_stock_sales_(%),1999_stock_market_capitalization_to_GDP_(%),1999_stock_market_return_(%_year-on-year),1999_stock_market_total_value_traded_to_GDP_(%),1999_stock_market_turnover_ratio_(%),1999_stock_price_volatility,1999_bank_concentration_(%),1999_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,1.2826423751251257,0,..,..,..,..,..,..,..,92.6426,..
DZA,..,5.3880893015189315,0.599498524796816,0.015624790083867631,..,..,0.558861,..,..,..,..,74.0735,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,78.9766,..
AGO,..,..,40.16716220371557,-0.0014348433376041,..,..,..,..,..,..,..,..,..
ATG,..,57.8133066504249,6.759662403201945,0,..,..,..,..,..,..,..,86.1192,..
ARG,35.5044239797124,24.89334374988978,8.460582171338057,0.6102795893102148,..,..,17.8434,-12.2576,6.68846,23.4476,46.2134,32.4656,11.1683
ARM,..,..,6.612580808614138,0,..,..,..,..,..,..,..,63.1842,0.001582
ABW,..,44.62327445594897,27.13850723617864,-0.10376774185179999,..,..,..,..,..,..,..,..,5.35344
AUS,..,84.28029051457654,0.5689323768888472,0.08012309325521463,17.54,..,94.1488,11.4145,44.0739,54.3386,14.9214,63.7591,3.84093
AUT,..,..,1.369564751054604,1.5198562964008584,37.1791,..,8.09921,-11.9103,6.68821,67.1572,23.8074,86.1924,30.317
AZE,..,..,11.13880977987338,..,..,..,0.065693,..,..,..,..,91.3174,..
BHS,49.57397769613489,41.108191575338985,1.9430313110450854,0.002602855071728179,..,..,..,..,..,..,..,40.4161,..
BHR,..,52.3197450218817,6.852999957077905,2.4671678745528953,..,..,105.008,..,7.69592,6.40611,..,78.1098,143.906
BGD,..,20.98723413231733,0.35030429099308497,0.00011695598495632408,..,..,3.36653,..,1.85607,56.1048,..,96.3514,..
BRB,..,47.56577395991242,1.6105138394451066,0.044040592892033006,..,..,62.617,..,0.700242,0.540276,..,98.3713,..
BLR,..,..,3.653458750376727,0.006582808559237346,..,..,..,..,..,..,..,91.5048,0.378864
BEL,..,..,46.364112451198395,47.375607581602885,28.3061,..,80.5448,3.24426,20.6178,24.1256,21.7748,82.8412,72.0068
BLZ,..,43.74987655592807,8.007221155946318,0.6950013846016657,..,..,..,..,..,..,..,..,..
BEN,..,7.142326952492292,0.25329844680734115,-0.775535956185114,..,..,..,..,..,..,..,86.6219,2.96252
BMU,..,..,1.819859206066117,0.8633051109768192,..,..,..,-2.23683,4.867,..,21.6375,..,..
BTN,..,8.667144013941975,0.26304954404190534,..,..,..,..,..,..,..,..,..,..
BOL,..,..,12.1966294042249,0.03379570740408681,..,..,7.37383,..,0.05449,0.548068,..,67.5375,8.66934
BIH,..,..,3.772741434567088,0,..,..,..,..,..,..,..,42.7389,..
BWA,..,13.873169462253662,0.668733485559009,0.027601028295477933,..,..,15.6396,28.071,0.904707,4.27998,..,91.6223,0.509805
