Country Code,1989_domestic_credit_provided_by_financial_sector_(%_of_GDP),1989_domestic_credit_to_private_sector_(%_of_GDP),1989_foreign_direct_investment_net_inflows_(%_of_GDP),1989_foreign_direct_investment_net_outflows_(%_of_GDP),1989_mutual_fund_assets_to_GDP_(%),1989_investments_financed_by_equity_or_stock_sales_(%),1989_stock_market_capitalization_to_GDP_(%),1989_stock_market_return_(%_year-on-year),1989_stock_market_total_value_traded_to_GDP_(%),1989_stock_market_turnover_ratio_(%),1989_stock_price_volatility,1989_bank_concentration_(%),1989_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,0,0,..,..,..,..,..,..,..,..,..
DZA,..,63.193715159832465,0.02173411352145138,0.014646902590543352,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,1.959262520491524,0,..,..,..,..,..,..,..,..,..
ATG,..,39.556329211914935,9.824047262035368,0,..,..,..,..,..,..,..,..,..
ARG,80.0556763398612,39.71749501914886,1.341390408978687,0.08403336624866006,..,..,2.121,8173.69,0.316359,24.3665,97.9624,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,43.37050064314568,0.18696848015346798,0.07299863354622688,..,..,..,..,..,..,..,..,..
AUS,..,59.374047712332946,2.680895361716271,1.0106088466232364,6.18,..,50.0082,7.18151,15.1719,29.0992,17.6518,..,..
AUT,..,..,0.43723095862687095,0.6473289517333586,..,..,12.649,74.9246,10.4941,155.67,12.1718,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,54.26518615284128,43.491182233834095,0.8295231874591771,0.013063357282821686,..,..,..,..,..,..,..,..,..
BHR,..,33.20506642803057,4.680938941281745,0.6960589170564053,..,..,..,..,..,..,..,..,..
BGD,..,15.970031161617202,0.0008613394857572472,0,..,..,..,..,..,..,..,..,..
BRB,..,35.76009913258984,0.4328140107136555,0.14704671623296156,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,4.274890290653651,3.9497005669083007,..,..,39.3439,..,4.91614,13.075,..,..,..
BLZ,..,31.299618623317816,5.052367303471836,0.2844496337075297,..,..,..,..,..,..,..,..,..
BEN,..,21.581682113904815,-0.07445053312516269,-4.207874021866665,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
