Country Code,2003_domestic_credit_provided_by_financial_sector_(%_of_GDP),2003_domestic_credit_to_private_sector_(%_of_GDP),2003_foreign_direct_investment_net_inflows_(%_of_GDP),2003_foreign_direct_investment_net_outflows_(%_of_GDP),2003_mutual_fund_assets_to_GDP_(%),2003_investments_financed_by_equity_or_stock_sales_(%),2003_stock_market_capitalization_to_GDP_(%),2003_stock_market_return_(%_year-on-year),2003_stock_market_total_value_traded_to_GDP_(%),2003_stock_market_turnover_ratio_(%),2003_stock_price_volatility,2003_bank_concentration_(%),2003_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,1.2800187630419337,0.022145653339825846,..,..,..,..,..,..,..,..,..
ALB,..,..,3.172710425180215,0,..,..,..,..,..,..,..,95.5301,..
DZA,..,11.22232324541831,0.9399408985206924,0.041730617429776774,..,..,0.207407,..,..,..,..,86.3579,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,81.8659,..
AGO,..,..,20.081013641086827,0.5383797599264891,..,..,..,..,..,..,..,84.1955,..
ATG,..,64.5085565267032,19.421048925947265,0,..,..,..,..,..,..,..,94.7092,..
ARG,50.62782079197253,10.762705917248699,1.2948108688394413,0.606472572254758,1.50172,..,20.7641,83.2605,1.64523,11.058,43.8783,45.9566,0.623296
ARM,..,..,4.37657009672658,0.021695920507926413,0.507127,..,0.644808,..,0.02588,4.06149,..,83.0965,0.002846
ABW,..,55.635323383084575,7.904919845218345,-0.16030956329463789,..,..,..,..,..,..,..,..,5.35358
AUS,..,99.40056819613838,1.9261470526183815,3.9867757344092287,111.177,..,107.874,-3.63811,79.7602,83.7945,11.6219,100,6.95035
AUT,..,87.80636589467738,2.3672609051317535,2.621281067843093,48.3727,..,18.4882,10.2487,3.78855,24.8762,14.3373,85.898,64.144
AZE,..,..,55.07029725040229,22.751669548730145,..,..,..,..,..,..,..,74.3276,0.005497
