Country Code,2000_domestic_credit_provided_by_financial_sector_(%_of_GDP),2000_domestic_credit_to_private_sector_(%_of_GDP),2000_foreign_direct_investment_net_inflows_(%_of_GDP),2000_foreign_direct_investment_net_outflows_(%_of_GDP),2000_mutual_fund_assets_to_GDP_(%),2000_investments_financed_by_equity_or_stock_sales_(%),2000_stock_market_capitalization_to_GDP_(%),2000_stock_market_return_(%_year-on-year),2000_stock_market_total_value_traded_to_GDP_(%),2000_stock_market_turnover_ratio_(%),2000_stock_price_volatility,2000_bank_concentration_(%),2000_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,4.108776037238224,0,..,..,..,..,..,..,..,100,..
DZA,..,5.9656414324387965,0.5112211354735634,0.02500438970363377,..,..,0.476549,..,..,..,..,72.8541,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,78.0075,..
AGO,..,..,9.623823976366399,0,..,..,..,..,..,..,..,..,..
ATG,..,58.627689135891,5.21750627465041,0,..,..,..,..,..,..,..,88.5873,..
ARG,34.45169201942268,23.894733619806214,3.6657905953537906,0.3170359994679367,2.61256,..,17.8898,3.52911,3.69591,17.9878,34.1457,32.3247,11.3874
ARM,..,..,5.4504331557356105,0,..,..,..,..,..,..,..,66.207,0.847312
ABW,..,44.79970060951609,-6.8287271729666035,0.14015291577704375,..,..,..,..,..,..,..,..,6.26454
AUS,..,87.73575947691856,3.58674526948965,0.9862226046045277,82.392,..,97.7804,6.8202,50.1631,52.5173,13.6398,68.2075,4.27024
AUT,..,..,4.319625509488285,2.7995405382833063,43.1556,..,14.857,-4.02843,5.05317,33.0582,17.5851,87.9001,37.997
AZE,..,..,2.4642891757275174,0.01441359869438969,..,..,..,..,..,..,..,90.5465,..
BHS,52.73219612033475,44.80670391891507,3.0985071448293624,1.735064947928984,..,..,..,..,..,..,..,43.4573,..
BHR,..,40.51178964975863,4.011545582349192,0.10540455500254414,..,..,76.1308,..,3.81201,3.55728,..,78.7281,120.038
BGD,..,21.77938901332348,0.5253620892360888,0.003747438579921148,..,..,3.41533,..,1.72734,51.3251,..,93.9344,..
BRB,..,47.90210818761235,2.408790452851773,0.7462820722340252,..,..,59.4901,..,0.911921,2.59022,..,97.2222,..
BLR,..,..,0.9325757078105499,0.001569992774091835,..,..,..,..,..,..,..,78.644,0.462669
BEL,..,..,37.56859062519015,36.56225769376588,31.6814,..,72.0916,-9.56664,17.3927,22.4968,19.1158,85.2398,72.5142
BLZ,..,40.84433921771726,3.5531342728669633,0.7479984922463739,..,..,..,..,..,..,..,100,..
BEN,..,7.7614297383202535,-0.363490759326494,-1.9627380970477633,..,..,..,..,..,..,..,88.6503,2.50697
BMU,..,..,1.9222928212276298,0.3994001526915404,..,..,61.6628,12.0564,5.20082,6.33737,21.6681,..,..
BTN,..,9.16100588148635,..,..,..,..,..,..,..,..,..,..,..
BOL,..,..,8.768250433692549,0.033341619086493024,..,..,14.2354,..,0.429529,5.8162,..,65.7515,7.89356
BIH,..,..,2.6530800059125266,0,..,..,..,..,..,..,..,52.7459,..
BWA,..,14.711133084328617,0.9877001693962422,0.038918573568369044,..,..,16.8704,26.3287,0.706032,4.84529,..,88.7797,1.66589
BRA,..,31.140985777616237,5.034128681702104,0.3809867780687699,24.7774,..,33.534,46.7067,19.3528,42.7917,40.7627,38.7458,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,9.15836044684235,..,..,..,..,..,..,..,..,..,..
BGR,..,11.955574991095961,7.560896911655764,0.024792137311526498,0.038617,..,0.821149,..,0.034951,3.80535,..,66.3417,5.31886
BFA,..,10.336397053519647,0.7784582294196342,0.005630715371751254,..,..,..,..,..,..,..,69.4666,3.166
BDI,..,17.080014445038298,1.3421519924097767,-1.3421513716272149,..,..,..,..,..,..,..,92.4859,..
CPV,..,40.13151885374504,6.34282422287077,0.2589079473962076,..,..,..,..,..,..,..,..,..
KHM,..,6.379891218089016,3.2377542259386582,-0.6459161631058595,..,..,..,..,..,..,..,..,0.5422
CMR,..,7.57640685314529,1.5798525487204957,0.10099972569348693,..,..,..,..,..,..,..,70.6682,..
CAN,110.69179603693459,73.98773849229204,9.171024286715111,6.26369186447201,42.3793,..,150.549,38.0958,68.6876,56.2394,19.9274,53.0181,3.36111
CYM,..,..,..,..,..,..,..,..,..,..,..,62.9067,..
CAF,..,4.746257023236892,0.09721975088229724,..,..,..,..,..,..,..,..,..,..
TCD,..,3.479363696729459,8.294696693517887,..,..,..,..,..,..,..,..,100,..
CHI,..,..,..,..,..,..,3.77673,..,0.80128,14.1688,..,..,..
CHL,..,..,6.241918165122693,5.120212459757386,6.12411,..,80.4324,15.5864,7.68224,9.20339,21.0975,39.2364,3.81016
CHN,..,111.12297093929924,3.4750822457556043,0.38073322478815563,..,..,38.0905,36.6385,61.5984,158.057,27.7567,32.1468,..
COL,..,20.947474392953566,2.439226559301733,0.3257159636902654,..,..,9.88765,..,1.19808,4.02271,..,58.1838,4.81325
COM,8.23428770016307,5.102788248188841,0.026666580332400668,..,..,..,..,..,..,..,..,..,..
COD,..,0.7762527244485647,0.4934522815537915,-0.009429985505920186,..,..,..,..,..,..,..,93.0103,..
COG,..,4.780545256270448,-3.0328414221235467,-8.053362059811073,..,..,..,..,..,..,..,..,..
CRI,..,..,4.818464497921358,0.7152805587784553,6.14716,..,15.8782,42.9502,..,..,24.7643,57.5566,0.405
CIV,..,15.062722583983309,2.184550936214359,0.07327318498560154,..,..,7.41281,..,0.467319,4.15265,..,77.2143,1.481
HRV,..,31.866284311020465,4.6920647300459,0.22245526979750274,0.739307,..,11.3152,..,0.567308,7.68043,..,57.827,0.3338
CUB,..,..,..,..,..,..,..,..,..,..,..,100,..
CUW,..,..,..,..,..,..,..,..,..,..,..,100,..
CYP,..,..,8.560861195385773,1.7233591868533233,..,..,56.0151,..,75.4581,177.49,..,73.3756,6.39129
CZE,..,44.93692926548293,8.066031085652348,0.06902741354702349,6.59807,..,15.7206,21.4693,8.27137,68.6158,22.4974,73.4093,3.78418
DNK,..,131.96848431272625,21.938093643481434,17.28888661157265,19.7887,..,59.8123,40.0955,42.0055,91.5699,18.8518,78.2834,17.3571
DJI,..,32.06543541437632,0.5961294458343923,..,..,..,..,..,..,..,..,..,..
DMA,..,50.43326632384464,5.276719570843099,0,..,..,..,..,..,..,..,..,..
DOM,..,..,4.0690014532827,0.14852472443226034,..,..,..,..,..,..,..,51.0514,..
ECU,..,..,-0.1278899421961377,0,1.2,..,3.99501,-19.6709,0.121986,2.49933,51.5849,54.4279,..
EGY,..,51.95327844751544,1.2369972067039108,0.051082475742428704,1.108,..,30.8435,6.24517,10.0817,36.1113,27.9283,58.4391,..
SLV,..,..,1.4713709274601658,-0.04242707403287676,..,..,16.0038,..,0.282729,1.21363,..,70.4112,0.083747
GNQ,..,3.6334161743582567,14.770536516048619,..,..,..,..,..,..,..,..,..,..
ERI,..,29.19470753222424,3.945534851541351,-3.9463036023817017,..,..,..,..,..,..,..,..,..
EST,..,..,7.309609792379038,1.6215016909386297,..,..,29.8112,31.6047,5.03878,19.2515,26.3708,97.507,67.4798
SWZ,..,10.981330297613951,5.215923232001286,0.9823479190310378,..,..,4.76637,..,0.010283,0.253488,..,100,0.506007
ETH,48.64196355102426,17.623864030973476,1.6335063693448524,..,..,..,..,..,..,..,..,94.0157,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,..,..,0.03523783190082561,0.13741869211136604,..,..,10.061,..,..,..,..,..,..
FIN,..,..,10.740934101564752,22.498609382240844,10.1147,..,238.616,90.8097,120.023,70.3235,42.0745,97.232,24.5833
FRA,..,..,3.0382906849678735,12.743352290574858,59.1024,..,100.901,37.7929,62.5723,78.5945,21.9706,56.8207,33.3041
PYF,..,..,0.28642771395446903,0.11062962524893344,..,..,..,..,..,..,..,..,..
GAB,..,8.696552297544482,5.473125420800001,6.810740652978063,..,..,..,..,..,..,..,100,..
GMB,..,6.741074286860384,5.558710413081453,..,..,..,..,..,..,..,..,..,..
GEO,..,..,4.299844280899041,0.11116305537720705,..,..,0.765567,..,0.094905,12.8168,..,68.4995,..
DEU,..,..,12.763193075500082,5.05222621842603,37.2606,..,64.207,30.966,75.5585,145.945,22.5947,65.7391,21.6869
GHA,..,13.97149132403602,3.3293033790627016,0,..,..,9.80533,..,0.178658,1.42447,..,100,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,-0.0062977231261362385,0.7749477896050895,22.94,..,109.89,-3.27725,96.219,66.2782,36.0401,..,1.96881
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,62.558123601704075,7.193118421946617,0,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,-4.088377139280806,-5.280258833828939,..,..,..,..,..,..,..,29.5451,..
GIN,..,3.988375577154274,0.3319132329366386,0,..,..,..,..,..,..,..,..,..
GNB,..,4.599191819544308,0.18924261924096478,..,..,..,..,..,..,..,..,..,..
GUY,100.54441134514191,57.12284980355244,9.415325189771478,0.2806356241362586,..,..,..,..,..,..,..,100,..
HTI,..,8.945644773038234,0.19290499449527837,0,..,..,..,..,..,..,..,..,..
HND,..,..,4.869834949584733,-0.35038784485415414,..,..,..,..,..,..,..,44.8023,..
HKG,..,150.3513642232791,41.06512100399968,40.76717109535621,181.425,..,356.548,26.0999,174.391,60.9392,30.3071,66.9515,52.7328
HUN,..,31.884724238006353,5.819155703972153,1.2834919421697548,4.23755,..,27.7542,30.142,26.0664,92.9259,30.4947,49.171,0.943821
ISL,..,93.52969513438032,1.7191067233535682,4.149892320639499,11.2904,..,49.7435,25.321,20.2879,53.3571,10.3963,100,0.420793
IND,..,28.339551157120958,0.7652126489957922,0.108782767313431,4.95754,..,34.1548,10.5335,2.27753,313.181,32.5771,34.5629,0.04839
IDN,..,..,-2.757439933509029,0,..,..,26.5131,-7.29905,9.92377,29.4883,33.6501,55.0724,..
IRN,..,26.24978118344502,0.035586634045693184,0.010030868411905262,..,..,19.3486,..,2.56683,21.0359,..,..,..
IRQ,..,..,-6.616457274840248e-05,..,..,..,..,..,..,..,..,..,..
IRL,..,..,25.812672763104427,4.634675957322395,137.224,..,70.7809,6.63094,27.3512,20.8189,18.1345,81.3284,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,72.25155203097287,6.064187855768482,2.51331292393223,..,..,50.176,35.8066,18.8472,43.2598,22.8159,71.8209,3.70788
ITA,..,..,1.151655738308796,0.5675703543381874,34.5403,..,61.2647,25.5703,63.4486,141.467,22.2141,75.961,26.892
JAM,..,25.564360134232693,4.659600174636841,0.2842844720464803,..,..,32.6429,43.8591,0.699271,2.60136,..,..,..
JPN,294.9968103647955,212.2687989124863,0.21868287122101365,0.9212749230003611,8.83876,..,80.4366,11.2767,47.3209,63.1086,21.6431,32.2329,21.3652
JOR,..,72.09051605392995,10.794471610114549,0.10169309161652319,..,..,63.3844,-14.0241,6.00116,7.75284,..,87.5776,1.51205
KAZ,..,..,7.492464359214017,0.5049185201474933,..,..,4.53775,..,0.278344,5.40921,..,67.4109,0.362493
KEN,..,25.75838276805577,0.8728959721527747,7.870695737968999e-05,..,..,9.48888,..,0.332018,3.13538,..,63.0029,..
KIR,..,..,1.073257194622345,0.17241079433296555,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,71.74527618554207,1.997542030316386,0.8403824930052803,19.6949,..,44.1612,-8.99933,116.255,199.725,43.0566,100,0.800005
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,45.38948860444414,0.04322091202170439,-0.8039089636036991,1.1,..,51.7029,-8.27979,13.4464,21.5293,..,76.1437,..
KGZ,..,4.161489770906871,-0.1723110739621808,0.3285418550530389,..,..,0.26199,..,0.972282,632.443,..,100,0.226265
