Country Code,2012_domestic_credit_provided_by_financial_sector_(%_of_GDP),2012_domestic_credit_to_private_sector_(%_of_GDP),2012_foreign_direct_investment_net_inflows_(%_of_GDP),2012_foreign_direct_investment_net_outflows_(%_of_GDP),2012_mutual_fund_assets_to_GDP_(%),2012_investments_financed_by_equity_or_stock_sales_(%),2012_stock_market_capitalization_to_GDP_(%),2012_stock_market_return_(%_year-on-year),2012_stock_market_total_value_traded_to_GDP_(%),2012_stock_market_turnover_ratio_(%),2012_stock_price_volatility,2012_bank_concentration_(%),2012_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,4.472103629737208,0.28409559357865605,-0.04430071597210603,..,..,..,..,..,..,..,63.8239,..
ALB,70.17541510185427,40.80458371998946,7.4513573400681254,0.6751590145024661,1.20507,..,..,..,..,..,..,56.3459,3.91892
DZA,..,14.025306680096508,0.7176933356720158,-0.019823190559014586,..,..,0.086267,..,..,..,..,69.5604,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,93.3125,..
AGO,..,..,-1.1437683341012341,0.6922733194888051,..,..,..,..,..,..,..,63.2102,0.048547
ATG,..,70.37554091843474,10.781060755711676,0,..,..,..,..,..,..,..,..,..
ARG,30.601221588446563,15.212815015692444,2.806671899829319,0.19320212977602724,1.68229,..,6.53204,-19.837,0.325101,4.09979,30.1135,46.1414,2.19554
ARM,41.388461947709345,40.060055104666745,4.676727877655671,0.22059763676335692,..,..,1.22217,..,0.007077,0.788764,..,38.8081,0.109783
ABW,..,60.55142164425832,-12.415693189332172,0.11020498126515339,..,..,..,..,..,..,..,..,14.5837
AUS,..,121.28372386863053,3.7221718736083877,0.3727738237068262,108.016,..,85.756,-4.52479,67.9096,68.3048,17.5928,70.8965,14.7615
AUT,..,94.2237990260504,1.2746210241656093,4.504924543076163,45.3189,..,22.5488,-14.9958,7.29206,25.6059,28.5176,73.4099,60.4615
AZE,..,..,7.5960835676068665,6.430238111052048,..,..,..,..,..,..,..,56.3486,..
BHS,79.84049251434168,61.84133202742409,4.908082645399002,1.4775801149200132,..,..,..,..,..,..,..,80.1031,..
BHR,..,69.143571815315,5.02346532615333,1.677948128914853,24.8228,..,54.4382,-15.4732,0.709515,1.84213,7.55339,77.8886,37.646
BGD,..,43.00066937386888,1.1881028498083952,0.21675775558000393,..,..,14.4579,..,1.29097,65.0859,..,29.1738,1.62571
BRB,..,85.57021877391757,11.45435280927115,0.8656153775326682,26.7858,..,107.304,..,1.44303,0.400944,..,89.9997,12.3413
BLR,31.028879944676635,21.7775564368289,2.2282069191827056,0.23673556704899615,..,..,..,..,..,..,..,59.6236,0.112201
BEL,..,54.738697278718675,2.3802334502780806,8.362792728365134,22.4972,..,51.578,3.18357,19.8324,39.3014,20.2724,65.6664,89.0383
BLZ,..,58.51080206897882,12.75209973181392,0.05750397014274611,..,..,..,..,..,..,..,..,..
BEN,..,15.647592407948274,2.527057775349636,0.3620138280548931,..,..,..,..,..,..,..,83.8043,10.5706
BMU,..,..,0.746514450097399,3.7695277495953707,..,..,24.5528,-8.32838,0.433315,2.15207,20.9663,97.6125,..
BTN,..,46.80661036724463,1.3687155322137374,..,..,..,..,..,..,..,..,100,..
BOL,48.65450560903479,44.136905907355725,3.913550146140834,0,2.60851,..,15.907,..,0.063465,0.448897,..,50.5299,3.19233
BIH,64.83756957352425,61.715926694195986,2.275383847711822,0.3459749253762524,..,..,..,-17.3003,..,..,12.3804,44.6475,1.75044
BWA,..,31.829094123101754,1.0158839554762071,0.0553250047240879,..,..,28.4553,3.48519,0.843631,2.73592,5.14187,66.8051,3.81464
BRA,..,62.51929319662953,3.7550224565795425,0.08450731063837703,45.7904,..,46.1488,-2.62385,31.1293,73.1012,24.4631,60.341,0.355234
VGB,..,..,..,..,,,,,,,,,
BRN,12.020148578173027,27.992142333278615,4.540677437238727,..,..,..,..,..,..,..,..,..,..
BGR,..,66.10662799772375,3.3092771379262294,0.7587550212274389,0.63981,..,13.6307,-19.6455,0.611463,5.0497,14.9748,42.9907,9.89075
BFA,..,16.642459171329488,2.6214597101901864,0.580810574095208,..,..,..,..,..,..,..,71.6829,9.47441
BDI,..,20.205213603857615,0.025925408742620653,..,..,..,..,..,..,..,..,89.9953,0.010922
CPV,..,64.32432140848086,7.349250423947501,0.63488758455937,..,..,..,..,..,..,..,85.5958,1.06917
KHM,..,38.73996004890143,14.145725408311321,0.25742869653194217,..,..,..,..,..,..,..,55.0486,0.587368
CMR,..,12.860811150226494,1.8120745375582725,-0.9700506800229498,..,..,..,..,..,..,..,58.8157,0.000631
CAN,..,..,2.7001690089567414,3.404593801030878,61.7046,..,109.235,-6.64764,77.5913,67.6642,17.0178,58.6973,11.0151
CYM,..,..,230.45955615585876,45.52576581535304,..,..,..,..,..,..,..,93.4279,..
CAF,..,10.771941405832418,2.7901046839685364,..,..,..,..,..,..,..,..,..,..
TCD,..,5.817331385413149,4.6880891716639645,..,..,..,..,..,..,..,..,100,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
