Country Code,2010_domestic_credit_provided_by_financial_sector_(%_of_GDP),2010_domestic_credit_to_private_sector_(%_of_GDP),2010_foreign_direct_investment_net_inflows_(%_of_GDP),2010_foreign_direct_investment_net_outflows_(%_of_GDP),2010_mutual_fund_assets_to_GDP_(%),2010_investments_financed_by_equity_or_stock_sales_(%),2010_stock_market_capitalization_to_GDP_(%),2010_stock_market_return_(%_year-on-year),2010_stock_market_total_value_traded_to_GDP_(%),2010_stock_market_turnover_ratio_(%),2010_stock_price_volatility,2010_bank_concentration_(%),2010_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,11.575044239012204,1.2031251087394355,-0.007870851741890962,..,..,..,..,..,..,..,59.7381,..
ALB,67.45237230666243,39.0828451750675,9.138129796532313,0.3889226760696521,0.009028,..,..,..,..,..,..,54.7558,2.01967
DZA,..,15.208237185245432,1.4269632790246494,0.13599449619957912,..,..,0.059844,..,..,..,..,71.0224,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,92.9452,..
AGO,..,..,-3.8511104636142415,1.5995673460654682,..,1.8,..,..,..,..,..,67.8087,..
ATG,..,79.08234429258195,8.416401826219014,0,..,1.2,..,..,..,..,..,..,..
ARG,25.33231864863284,12.690106245474947,2.675161718865369,0.2277380146040626,1.22254,4.1,12.7018,56.416,0.470703,4.72938,34.7864,46.4035,3.04032
ARM,27.815697579773264,28.44516459979593,5.716037845460043,0.29652502956164367,..,..,1.51969,..,..,..,..,42.4609,0.129949
ABW,..,60.352629118953026,7.812573031082036,0.11451273662070598,..,..,..,..,..,..,..,..,6.44324
AUS,..,125.49565826369282,3.072118666267194,1.5764744906677457,127.231,..,129.55,14.7265,93.3283,76.1937,20.5371,68.0337,15.2559
AUT,..,98.52832394446925,-5.615650034432947,-3.6560066458181133,50.9106,..,29.9406,19.7613,12.5011,41.6232,35.3095,69.3202,68.4686
AZE,..,..,6.337255132933003,5.711363214882844,..,..,..,..,..,..,..,59.9892,..
BHS,82.48908452657354,65.14814139797302,8.636992163046665,1.4843062830336695,..,2.2,..,..,..,..,..,69.7741,..
BHR,..,67.69726287960827,0.6058000457977667,1.2991056236999878,35.6741,..,70.7941,-6.72681,1.47121,1.5797,11.9348,79.4284,101.719
BGD,..,40.96132262923417,1.0689348611106355,0.05763585810616992,..,..,26.2521,..,3.0097,15.9851,..,29.488,0.71181
BRB,..,..,9.389344648675497,7.155123275055188,..,0.8,46.7803,..,0.718858,1.58558,..,87.0611,14.2291
BLR,43.71949499547709,42.81137330772506,2.4350565333339587,0.08842676947516745,..,..,..,..,..,..,..,70.9568,0.155333
BEL,..,56.80149341810502,26.092414949356957,13.894721070847261,26.3387,..,53.57,19.4741,23.3629,41.4683,23.279,71.8456,101.257
BLZ,..,63.288974846297954,7.003447726491643,0.08140400563827514,..,5.1,..,..,..,..,..,..,..
