Country Code,2011_domestic_credit_provided_by_financial_sector_(%_of_GDP),2011_domestic_credit_to_private_sector_(%_of_GDP),2011_foreign_direct_investment_net_inflows_(%_of_GDP),2011_foreign_direct_investment_net_outflows_(%_of_GDP),2011_mutual_fund_assets_to_GDP_(%),2011_investments_financed_by_equity_or_stock_sales_(%),2011_stock_market_capitalization_to_GDP_(%),2011_stock_market_return_(%_year-on-year),2011_stock_market_total_value_traded_to_GDP_(%),2011_stock_market_turnover_ratio_(%),2011_stock_price_volatility,2011_bank_concentration_(%),2011_gross_portfolio_debt_assets_to_GDP_(%)
BLZ,..,59.70914147254528,6.527153754851319,0.043333662965873876,..,..,..,..,..,..,..,..,..
BEN,..,16.574340444037077,1.5084405044992981,0.5585515039748827,..,..,..,..,..,..,..,91.8459,7.86609
BMU,..,..,-4.084882161321646,-5.333869659120191,..,..,24.9271,-16.5784,1.11012,1.35367,30.524,97.9175,..
BTN,..,47.947320391950356,1.752382633892725,..,..,..,..,..,..,..,..,100,..
BOL,48.47131351153608,40.79309633269465,3.5844421489051292,0.0011466274841520259,..,..,15.9569,..,0.054989,0.390714,..,52.9413,2.27563
BIH,62.370474265601864,60.54884345203369,2.529460858404093,-0.02588136733282699,3.15516,..,13.5424,12.5979,..,..,10.7078,47.5656,1.49351
BWA,..,27.415811673602065,1.9099048225016773,-0.0632405711169313,..,..,26.8328,-4.56236,0.935248,3.52761,7.33239,70.0964,4.75733
BRA,..,58.07850437576938,3.915113135385593,0.6141392479897171,43.9907,..,55.1997,-8.9971,34.3514,57.1219,21.4169,59.0963,0.44269
VGB,..,..,..,..,,,,,,,,,
BRN,7.161393824190018,28.12043613419302,3.730949183784053,..,..,..,..,..,..,..,..,..,..
BGR,..,65.61265412715366,3.666054525752588,0.8579934817520602,0.712614,..,14.023,-0.248079,0.6305,3.9975,16.2384,43.8482,4.99679
BFA,..,15.370342137342123,1.1907448679897858,0.8474354178003338,..,..,..,..,..,..,..,60.7722,20.1107
BDI,..,21.55991025467329,0.15005671149913055,..,..,..,..,..,..,..,..,91.3453,..
CPV,..,65.74180566005772,5.479689718313224,0.0755033856843449,..,..,..,..,..,..,..,85.8229,..
KHM,..,28.25321833899527,11.994843837245453,0.22732709076520646,..,..,..,..,..,..,..,56.8501,0.468483
CMR,..,12.853175858452333,2.2238524311478556,0.6369075336751996,..,..,..,..,..,..,..,59.7816,..
CAN,..,..,2.1378331076083494,2.793396523255956,56.138,..,117.757,7.30395,82.7837,69.9653,14.2643,58.0151,9.11879
CYM,..,..,399.3225819472722,179.86171651640163,..,..,..,..,..,..,..,91.1226,..
CAF,..,9.180465420716931,1.5138932606067599,..,..,8.2,..,..,..,..,..,..,..
TCD,..,4.848502221411891,2.315912189681068,..,..,..,..,..,..,..,..,100,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,108.87863488238638,101.29362882187596,10.134685030987853,8.028459202233687,14.108,..,125.56,4.57857,22.3388,16.1863,15.2174,46.254,11.1048
CHN,..,123.09592718675442,3.708828902121095,0.6412055917802875,4.4772,..,51.0844,-5.79664,102.627,173.007,22.0955,46.5962,1.5685
COL,65.23533719734114,34.959973887777515,4.372986003289041,2.513801914386356,0.119351,..,62.5211,4.42385,7.4015,12.4083,16.5397,57.5609,6.33461
COM,..,10.628193587517561,2.2596765450945036,0,..,..,..,..,..,..,..,..,..
COD,..,4.022974170352987,6.176624593281811,0.3516895438913095,..,..,..,..,..,..,..,51.7978,..
COG,..,7.169385399923931,1.9078347365031567,0.6385022102543324,..,..,..,..,..,..,..,100,..
CRI,58.294055403416124,46.02004275416414,6.391724890837634,0.9472104986231282,3.08005,..,3.56108,-2.68572,0.094895,2.44716,11.9063,58.0945,5.46549
CIV,..,19.01202591020032,1.1881721099963054,0.06016836745901063,..,..,27.4761,..,0.708203,1.67166,..,58.8745,..
HRV,..,69.93734494624712,1.9971575751642971,-0.09657459871213854,4.0784,..,39.4829,4.65254,1.62066,3.76176,14.88,56.6281,3.48551
CUB,..,..,..,..,..,..,..,..,..,..,..,100,..
CUW,..,..,2.3201449208564164,-0.9431408683106386,..,..,..,..,..,..,..,82.3636,..
CYP,..,243.21526909539566,146.72654559693333,171.85695608434466,8.3476,..,18.518,-45.9762,2.26154,8.8444,44.9901,85.3874,130.045
CZE,..,48.322893083587886,1.8246587454655585,0.6953155164721165,3.65786,..,18.7192,-5.17808,9.77677,36.3606,20.494,63.8828,5.7588
DNK,..,187.2410447508489,3.941503187586579,3.81478736864609,24.6774,..,62.4303,3.38731,44.5547,70.5704,19.5042,81.9322,52.8865
DJI,..,30.908833958864236,6.375384838935257,..,..,..,..,..,..,..,..,92.2914,..
DMA,..,55.61499737575494,2.832782069383563,0,..,..,..,..,..,..,..,..,..
DOM,38.76463853978661,22.905217985035282,3.786850661537172,-0.13648171667519637,..,..,..,..,..,..,..,63.0664,0.299423
ECU,24.569817886332856,27.490611161223942,0.8149742005893487,0,0.588413,..,6.98801,10.2488,0.133012,1.94236,10.8587,56.1433,3.18388
EGY,..,31.154923289938225,-0.2045428488075268,0.26505397126394864,..,..,27.8303,-26.123,11.1318,24.2046,27.0558,59.4374,1.05864
SLV,76.02632709666192,45.82429132026115,0.6039305490482055,-0.4729347974909999,..,..,21.2219,..,0.242509,1.58027,..,57.8936,0.657405
GNQ,..,6.406482043947548,9.247404683917203,..,..,..,..,..,..,..,..,..,..
ERI,..,17.56470221270323,1.8886183675911987,..,..,..,..,..,..,..,..,..,..
EST,..,77.32391858818754,4.783739079377814,-5.861331247990117,2.68959,..,8.81366,11.5223,1.28538,12.1048,22.4094,95.4188,14.3816
SWZ,..,22.378486079828132,2.047678290821007,0.008246861339876526,..,..,..,..,..,..,..,82.2937,7.17768
ETH,..,..,1.9673566390525439,..,..,4.8,..,..,..,..,..,84.0506,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,115.43563460491806,75.38807326341984,5.753259089429826,0.031853029734936686,..,..,11.339,..,0.160078,1.50515,..,..,..
FIN,..,89.37868059273326,-2.182793377020345,-1.2900688910559965,22.7252,..,49.012,-6.15527,51.4873,129.982,21.3238,95.3974,58.0651
FRA,..,96.82632219976107,1.5448970750122422,2.2535538077956314,64.4276,..,62.3759,-4.25872,48.0733,74.5145,23.4619,62.6295,66.2105
PYF,..,..,..,..,..,..,..,..,..,..,..,..,..
GAB,..,9.527671611793215,6.169785117401686,0.13953497640829685,..,..,..,..,..,..,..,82.2324,..
GMB,..,10.40755212135335,2.559216532498125,-4.133163932107676,..,..,..,..,..,..,..,100,..
GEO,35.05526659301365,33.67957153794621,7.7451072944528185,1.2095528194081333,..,..,6.73095,..,0.01591,0.151968,..,73.146,0.001318
DEU,..,84.89827588767282,2.6048280062875113,2.88185836966753,40.3642,..,35.8319,7.21733,41.8848,116.87,20.4421,78.6005,46.1235
GHA,..,15.050136428324802,8.255743981739942,0.06442991882504763,..,..,7.63294,8.20518,0.44682,8.41371,..,40.0667,2.72372
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,119.29916182729023,0.3864445916212123,0.6434525471768616,2.52578,..,18.2497,-31.7931,11.4316,43.7509,34.5581,72.0858,24.4858
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,84.87598050011154,5.477153937150008,0,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,37.37734198127952,23.96393766140184,1.87037811588477,-0.5606531427774778,..,..,..,..,..,..,..,67.6857,0.800132
GIN,..,6.817893779332184,14.090503635468487,0.012085238354375418,..,..,..,..,..,..,..,92.7492,0.001621
GNB,..,9.138823579638307,2.2752885071825544,0.07803962105427964,..,..,..,..,..,..,..,..,0.801674
GUY,35.591401129321575,26.43719584105947,6.685837894476402,..,..,..,15.2409,..,..,..,..,100,..
HTI,..,8.51878395091209,0.9147690369240579,0,..,..,..,..,..,..,..,94.0204,..
HND,51.402795673010125,47.30923103066969,5.886801112329736,0.17093605055136327,..,..,..,..,..,..,..,43.0392,1.20152
HKG,..,202.29274551159776,38.684029536737015,38.59178663156415,407.974,..,1003.53,-0.550624,589.421,57.6185,19.6351,64.3166,139.566
HUN,..,58.42766140632383,7.576881757588724,6.193112966408821,11.6098,..,17.0247,-8.83766,15.463,65.3042,26.078,52.109,1.08377
ISL,..,136.38746608940565,7.27227438749282,0.15801196453359131,20.9177,..,14.1307,6.91446,2.45415,27.4497,14.8218,99.3788,18.6946
IND,..,51.289233132528224,2.002065551899832,0.6915880041271915,6.61804,..,70.8995,-2.35705,46.3885,49.9365,17.9357,29.4784,0.001139
IDN,36.550140252786036,30.08219935776622,2.302984285150615,1.0119659666428047,..,..,42.7255,21.9231,11.9663,27.6457,20.7373,41.3665,0.756929
IRN,..,53.09462632366524,0.7363941361670014,0.04436011864797968,..,..,16.4719,..,2.70508,14.9919,..,..,..
IRQ,..,5.414452039957534,1.1208633976416693,0.19703938690530787,..,1,..,..,..,..,..,76.7857,..
IRL,..,116.19771360271771,9.97260433888105,-0.6408972483431364,569.604,..,36.2151,-4.96784,3.70013,9.48409,23.824,62.8424,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,69.20200600242113,3.315148764884906,2.835442562583694,15.2012,..,75.9718,-0.560626,36.5024,38.5304,17.6559,74.0794,11.1848
ITA,..,94.06032112214557,1.503735448405677,2.2632152543373696,9.79332,..,21.9312,-11.4837,34.0055,169.586,26.203,62.5545,28.1248
JAM,..,26.795738299769,1.1959936864070133,0.20132010114666618,..,..,30.8972,7.31597,1.72231,5.74942,8.9598,81.2206,4.87147
JPN,323.73402169478146,159.6118504258677,-0.013816039260467034,1.897457812024553,12.1054,..,61.2892,-7.29866,73.2641,114.214,20.7493,43.2412,44.0676
JOR,..,71.82594793408055,5.033358726884925,0.10447403669678679,..,..,99.9944,-11.2497,21.6216,13.4715,9.95037,77.7432,1.88362
KAZ,..,..,7.143508789835567,2.687920104310775,8.76145,..,13.0406,-9.33375,0.282996,2.17257,23.8445,50.9653,21.7252
KEN,..,30.572643263177017,3.4573096599165387,0.2049619845781698,..,..,28.3579,-7.89701,1.95284,7.70985,10.2916,40.2103,..
KIR,..,..,-0.19192513922954663,0.036962342533183624,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,132.53847243777471,0.7798292603366084,2.3657161528375794,18.8544,..,89.7224,12.3755,152.318,179.298,18.0113,50.5735,2.64324
XKX,20.28355480319867,36.40969714404403,7.987922827188192,0.10527947935305522,..,..,..,..,..,..,..,..,..
KWT,..,60.79023253407584,2.1153419917736165,6.992313309398172,..,..,72.9551,-10.9208,13.5988,19.0398,10.1097,77.1699,3.48197
KGZ,..,11.488272638813857,11.064644694192891,-0.06166899374486651,..,..,1.9972,..,0.102526,2.64589,..,70.4715,0.598115
LAO,..,..,3.4373667750711268,0.004100326283364159,..,..,..,..,..,..,..,94.6475,..
LVA,..,77.63265380510236,5.355182869451729,0.38001117056454536,1.66089,..,4.2794,12.6066,0.142131,4.21869,23.627,49.4942,6.43985
LBN,..,89.98785656992958,7.856939894569326,2.3458867295140253,..,..,27.2418,-11.8552,3.01117,4.68512,10.7471,42.1799,..
LSO,..,14.348791163823678,2.3715904822631027,0,..,..,..,..,..,..,..,96.8508,..
LBR,..,10.374263636346214,86.98944676118974,-9.270682572977481,..,..,..,..,..,..,..,..,..
LBY,..,19.68638985381012,0,0.3775281903999623,..,..,..,..,..,..,..,86.2903,..
LIE,..,..,460.19175250565166,..,..,..,..,..,..,..,..,..,..
LTU,..,49.50000587537161,4.320222499257674,1.8729100659558764,0.433573,..,11.7638,10.6583,0.651753,4.83062,17.5869,75.922,12.7087
LUX,..,86.43647859407906,14.73745722994112,17.858285499722403,5470.06,..,146.052,-10.0391,0.259959,0.140042,20.4925,34.0001,..
MAC,..,56.129881057954634,4.761275950047645,0.9895033943622591,..,..,..,..,..,..,..,72.7445,..
MDG,..,10.180252507664468,7.059791266947901,0.36644766742018103,..,..,..,..,..,..,..,93.13,..
MWI,..,13.932385734100794,10.15431902773752,0.011808394652078223,..,..,16.7301,..,0.441483,3.99404,..,87.5049,..
MYS,..,108.42593670537866,5.07445534647755,6.0776233680517375,27.361,..,139.363,9.65077,42.3335,31.3841,9.24192,53.5457,4.57941
MDV,70.71354931713454,42.42816361336404,15.265932390229086,0,..,..,..,..,..,..,..,..,..
MLI,..,18.41144657306967,4.279663779424334,0.03369236156451383,..,..,..,..,..,..,..,74.7785,2.99812
MLT,..,118.7721002011727,80.99365986712371,-45.4204327833996,107.209,..,40.7808,-5.50919,0.518158,1.25876,11.524,87.5628,250.72
MHL,..,..,-2.544235612528746,..,..,..,..,..,..,..,..,..,..
MRT,..,16.59344737711078,8.703344740195128,0.021627180941261998,..,..,..,..,..,..,..,64.9837,..
MUS,..,89.30543686042878,3.7620720385940394,1.370069019071784,..,..,70.5998,14.7781,3.92359,6.27192,8.24588,49.6428,60.8115
MEX,44.09424259225485,24.554338330138027,2.0191011172376134,0.9802801210455322,7.85631,..,36.7191,7.74205,8.97366,23.0213,15.5498,52.74,2.15137
FSM,..,19.498454232165848,0,..,..,..,..,..,..,..,..,..,8.0085
MDA,32.524284347188896,29.927832278717908,4.266396636224214,0.42391812589241407,..,..,..,..,..,..,..,48.1828,0.139412
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,43.49346733048144,43.91211161643975,0.9083993696158535,..,..,13.2584,99.8944,0.479552,3.31889,32.3516,89.1337,0.055747
MNE,..,55.294101647246784,12.249090711061617,0.39595892430650337,..,..,76.7716,-15.6403,1.36675,2.1983,15.6787,61.4541,..
MAR,127.01206103500648,94.26244810897147,2.487274621321615,0.24466900174366987,..,..,65.3387,-0.093724,5.16798,6.17887,11.8996,69.9236,0.065959
MOZ,..,21.265538052681478,25.476645414560167,0.581220141469716,..,..,..,..,..,..,..,85.9841,0.28256
MMR,..,6.746762064036014,4.653556020637948,..,..,..,..,..,..,..,..,94.3484,..
NAM,..,..,6.416791249104777,0.10763785903388276,..,..,9.51079,6.10545,0.13598,1.08112,20.9085,83.4837,18.5571
NRU,..,..,0,13.54868499189503,..,..,..,..,..,..,..,..,..
NPL,..,46.32190942421909,0.4348506991623949,0,..,..,24.7577,..,0.487359,1.71943,..,25.5184,..
NLD,..,114.50381298964618,36.73002673344791,41.106011143921826,79.5125,..,71.9542,-2.33597,61.554,79.5433,19.6329,80.7819,91.0915
NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,..,..,0.8190622192698683,-0.07148196184180669,14.0738,..,27.3906,2.83312,1.77423,8.3728,8.79508,63.4244,8.86652
NIC,46.3121564434687,26.202050797649544,9.579151708846032,0.07877760136506938,..,..,..,..,..,..,..,85.0915,2.90046
NER,..,9.922308182312593,12.16450546915646,0.10599284755889414,..,..,..,..,..,..,..,100,1.98157
NGA,..,11.043629611410557,2.183012812754882,0.20167229167107398,0.115801,..,10.9175,-4.60678,1.0945,8.643,17.7042,42.2109,0.375574
MKD,..,..,4.839726749892816,0.32404403151704275,..,..,6.09976,-6.66354,0.427889,8.00314,16.0028,70.9863,..
MNP,..,..,..,..,,,,,,,,,
NOR,125.4640430009421,125.74996875764275,2.066358678834821,2.6081928846554545,18.9451,..,54.0265,8.95099,41.4099,68.5676,23.9713,94.9801,68.3879
OMN,..,41.22319445678144,2.400322027626275,1.801757035197423,..,..,40.6809,-6.87683,4.32647,9.22271,11.5037,76.4513,..
PAK,..,18.1263337413058,0.6208231001223433,0.029027927758359946,1.39709,..,16.5549,15.1657,4.99754,27.2571,15.6149,95.2501,0.043464
PLW,..,..,4.228368552864708,0,..,..,..,..,..,..,..,..,..
PAN,81.07985494662489,82.63650682193496,12.672474932393863,4.089810933454803,..,..,27.4951,20.263,0.557155,3.39729,5.84079,47.9685,21.2434
PNG,21.77785323665163,20.93251288455348,0.20249922111151564,1.747133990541135,..,..,70.5659,..,0.286152,0.571737,..,98.4887,..
PRY,..,28.95225031819617,1.374542949555363,-0.3473372753731022,..,..,1.99354,..,0.085937,3.00117,..,55.8259,..
PER,19.06273898793677,32.30922750005031,4.472626581841661,0.19945859619513398,2.90583,..,55.0683,25.7626,2.70229,5.47243,25.4613,74.386,0.79378
PHL,..,30.497639750654983,0.8569622709302098,1.0031901349340995,1.05424,..,74.0319,18.8583,11.3569,16.4921,17.3644,40.5841,3.32938
POL,..,51.4405037914047,3.5082255306018015,0.9233367939071754,3.49128,..,31.739,3.22376,13.6704,43.5305,20.6468,35.5012,0.68624
PRT,..,156.25893421612216,4.011923267119062,6.438930475333926,6.15059,..,30.4336,-4.56429,18.9611,47.8268,20.6298,85.5973,49.0271
PRI,..,..,..,..,..,..,..,..,..,..,..,..,..
QAT,..,39.753026327574325,0.5593890513598386,6.025041237831975,..,..,73.6399,24.4239,12.2951,18.4982,16.2129,82.5104,..
ROU,..,39.33106897011379,1.2928267969905454,0.030998302648077646,1.27215,..,7.92063,..,1.28004,20.1664,..,54.1427,0.622786
RUS,..,41.698605981967596,2.692357423809762,3.267508345837908,1.40201,..,43.8712,11.5357,26.6589,61.5752,24.4523,26.9292,1.84809
RWA,..,15.097689172495818,1.6295147827857328,0,..,4.4,..,..,..,..,..,68.3818,..
WSM,62.905946402580035,64.7977677360309,1.2184326949994417,0.08147714826138445,..,..,..,..,..,..,..,..,..
SMR,..,..,..,..,..,..,..,..,..,..,..,86.1723,..
STP,..,38.88238011015773,13.889347237078914,0.12841045557599604,..,..,..,..,..,..,..,..,..
SAU,..,34.10072944581483,2.429579312992146,0.5109833432942619,3.26532,..,52.1626,-0.269546,36.9513,83.2351,20.3052,57.1568,11.4256
SEN,..,23.874442673665534,1.9010698591727062,0.26675538194614823,..,..,..,..,..,..,..,58.392,2.57039
SRB,..,44.867759760589095,10.009578939886177,0.6289269929273466,..,..,9.3395,1.51613,0.786539,8.81708,17.2901,37.9396,0.019625
SYC,..,22.24555460477948,13.43939583696481,0.7429480564767431,..,..,..,..,..,..,..,100,..
SLE,..,7.666651405754867,32.30119560045178,..,..,..,..,..,..,..,..,71.4564,1.35632
SGP,..,104.70367384157744,17.5963671617229,11.419389626180823,385.467,..,234.81,0.150056,109.541,41.8765,14.2956,89.9116,110.027
SXM,..,..,-5.17904034375746,0.12479111959895009,..,..,..,..,..,..,..,..,..
SVK,..,46.21587114497906,5.479660012045826,2.7218471709071648,4.05397,..,5.03745,1.06568,0.398746,9.15539,21.5996,65.9604,29.3338
SVN,..,81.84657642878763,1.7003263128884945,-0.0272154003046389,4.90741,..,15.8893,-18.3391,0.997022,6.28362,13.3814,53.2575,22.9034
SLB,11.93750625451826,19.090510126261997,11.434119449003783,0.3516432130232655,..,..,..,..,..,..,..,..,..
SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
ZAF,163.79406514715507,131.96694045367514,0.9940205336082608,-0.03683749966190146,29.979,..,208.886,10.5912,61.3544,25.9624,17.1075,77.8088,2.74557
SSD,..,0.4976013938335363,..,..,..,..,..,..,..,..,..,..,..
ESP,..,167.8007225293604,1.8144796871507878,3.0419325470494267,13.119,..,75.8892,-8.18053,86.3071,99.8503,27.5598,51.6391,20.4408
LKA,..,35.01023242859677,1.4640522201904524,0.09189381246487902,0.333268,1.7,30.6562,36.8533,7.6277,23.9601,16.8244,56.1095,0.015753
KNA,..,59.743200706537735,13.406477003555331,0,..,..,81.0892,..,0.663672,0.876378,..,..,..
LCA,..,87.6887772513981,6.113959197473612,0.9864089984738169,..,..,..,..,..,..,..,92.533,..
MAF,..,..,..,..,,,,,,,,,
VCT,..,52.99159157514174,12.663823121798915,0,..,..,..,..,..,..,..,..,..
SDN,..,10.665127208208554,2.9958713535745205,..,..,..,..,..,..,..,..,88.9283,..
SUR,..,23.657266068108083,3.285383833390534,1.637015608054525,..,..,..,..,..,..,..,94.7328,0.798718
SWE,..,123.99473699034714,1.215715959758501,4.14113220092927,44.8487,..,99.2636,0.562758,88.2637,90.4596,21.0149,95.7887,25.4748
CHE,..,154.98930009184573,2.875814966962857,6.00131984390887,39.0321,..,181.544,-6.98383,133.019,65.187,16.27,90.315,99.3421
SYR,..,..,..,..,..,..,..,..,..,..,..,50.0231,..
TJK,13.79975791645374,16.037043393049576,2.236542379340962,0,..,..,..,..,..,..,..,91.3322,0.014937
TZA,..,12.354963208539521,3.547208558879304,..,..,..,4.01589,6.05107,0.086403,2.57031,4.71085,50.8853,0.010984
THA,148.20792248775925,130.67293796086216,0.667086922585946,1.9351128496989496,16.9645,..,76.0216,20.6784,60.917,76.3637,19.4043,46.1416,4.038
TLS,..,12.589263772352503,4.651274022603419,-3.128776456886314,..,..,..,..,..,..,..,..,157.763
TGO,..,28.1257137429978,18.817780418574642,32.69773194314182,..,..,..,..,..,..,..,99.9812,8.47897
TON,..,32.974858196403886,1.8434549583430084,3.767318086650466,..,..,..,..,..,..,..,..,..
TTO,..,28.125639787384404,0.16139439330595237,0.2642699327822457,23.5481,..,56.0946,..,0.620952,1.21466,..,87.9772,13.9574
TUN,83.168017217586,76.49478696648588,0.9444664798226668,0.046517914108870094,..,..,22.3394,-10.7537,3.19148,10.2664,14.1045,41.1122,..
TUR,66.15511133252848,49.05642437262794,1.9292702138201814,0.2825590413270195,1.6874,..,28.2158,2.37179,43.2043,153.713,23.9092,41.6542,0.176687
TKM,..,..,11.600001140250855,..,..,..,..,..,..,..,..,..,..
TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
TUV,..,..,-0.30762619881637115,..,..,..,..,..,..,..,..,..,..
UGA,13.585535612238274,11.706669760052597,3.2224428747314438,-0.04268719215169662,0.587805,..,21.5324,..,0.059532,0.357418,..,54.2526,..
UKR,87.27410594980735,71.07504232474894,4.417145441776136,0.11767613775787679,..,..,20.1701,5.97431,1.26032,3.57861,36.4958,49.5383,0.035548
ARE,..,..,2.03957474831642,0.621103786939334,..,..,31.9915,-3.11248,6.06916,13.3749,12.4522,60.4053,..
GBR,..,170.6175440001783,1.0155356386727168,3.038992062162972,36.0452,..,118.689,4.60045,121.969,96.6064,17.6951,56.9112,55.3114
USA,220.0925480584579,175.11611134369923,1.6953233072220357,2.8091601843894103,85.9337,..,107.214,11.1997,250.552,246.316,18.5968,35.6137,15.2503
URY,..,23.06438178128416,5.608751839387492,0.37361640271422936,..,..,0.360383,..,0.005544,0.436856,..,64.5891,8.43031
UZB,..,..,2.8576759270670156,0.006443029816863036,..,..,..,..,0.129236,..,..,61.1335,..
VUT,..,69.35414009578406,7.935787663186556,0.10342150076134037,..,..,..,..,..,..,..,..,1.51926
VEN,..,20.47422564851025,1.850025110478751,-0.0805732541711497,..,..,1.16462,39.1643,0.01121,1.05995,12.2837,43.7059,2.79068
VNM,..,101.79900614415011,5.481799304286516,0.7009030066046016,..,..,22.938,-10.5858,15.6265,37.0666,22.5142,37.4418,..
VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
PSE,..,22.95771736369244,2.135156046837146,-2.1325183386923414,..,..,24.8959,..,3.22578,11.6091,..,..,..
YEM,..,5.068725914361029,-1.5823392005205779,0.1767593428411521,..,..,..,..,..,..,..,87.6247,..
ZMB,21.085073167580944,13.692959115362102,4.72516156867912,-0.0059677277367169755,..,..,13.3036,..,0.086559,0.656833,..,53.0609,..
ZWE,..,18.98323588721956,2.441511458549372,0.30279564124327096,..,0.4,..,..,..,..,..,67.1726,..
TWN,,,,,..,..,..,..,..,..,..,26.2887,..
