Country Code,1973_domestic_credit_provided_by_financial_sector_(%_of_GDP),1973_domestic_credit_to_private_sector_(%_of_GDP),1973_foreign_direct_investment_net_inflows_(%_of_GDP),1973_foreign_direct_investment_net_outflows_(%_of_GDP),1973_mutual_fund_assets_to_GDP_(%),1973_investments_financed_by_equity_or_stock_sales_(%),1973_stock_market_capitalization_to_GDP_(%),1973_stock_market_return_(%_year-on-year),1973_stock_market_total_value_traded_to_GDP_(%),1973_stock_market_turnover_ratio_(%),1973_stock_price_volatility,1973_bank_concentration_(%),1973_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,5.487692525792908,0.015576923696005942,..,..,..,..,..,..,..,..,..,..
ALB,..,..,..,..,..,..,..,..,..,..,..,..,..
DZA,..,49.13802343029634,0.5856785791784143,0.01148389370938067,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,..,..,..,..,..,..,..,..,..,..,..,..,..
ARG,27.49018790122247,16.70557572458904,0.190792478260042,..,..,..,..,..,..,..,..,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
AUS,..,28.407140129053012,0.21186897583902656,0.4014359542212804,..,..,..,-7.87962,..,..,..,..,..
AUT,..,..,0.544663569613653,0.1313209751071485,..,..,..,..,..,..,..,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,66.35862274556565,62.75152779847966,15.240721418989416,..,..,..,..,..,..,..,..,..,..
BHR,..,..,..,..,..,..,..,..,..,..,..,..,..
BGD,..,..,0.02893630967982361,..,..,..,..,..,..,..,..,..,..
BRB,..,..,..,..,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,1.5059546528672485,0.5634239243689706,..,..,..,..,..,..,..,..,..
BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..
BEN,..,11.328058418260882,0.6939267039181796,..,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
BTN,..,..,..,..,..,..,..,..,..,..,..,..,..
BOL,..,..,0.3642212725546059,..,..,..,..,..,..,..,..,..,..
BIH,..,..,..,..,..,..,..,..,..,..,..,..,..
BWA,..,12.36293892003541,..,..,..,..,..,..,..,..,..,..,..
BRA,..,44.08512719154446,1.489296207339842,0.041751253038831856,..,..,..,..,..,..,..,..,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,0.06696036814425245,..,..,..,..,..,..,..,..,..,..
BGR,..,..,..,..,..,..,..,..,..,..,..,..,..
BFA,..,6.0891066880687355,0.6520706399913163,..,..,..,..,..,..,..,..,..,..
BDI,..,5.330711021510895,0.14457522243801094,..,..,..,..,..,..,..,..,..,..
CPV,..,..,..,..,..,..,..,..,..,..,..,..,..
KHM,..,..,0.027030904559068286,..,..,..,..,..,..,..,..,..,..
CMR,..,15.312882973088952,0.16303834335325437,0.21037205593968303,..,..,..,..,..,..,..,..,..
CAN,..,40.9860309047419,2.425012506904534,0.8878318668542335,..,..,..,6.78211,..,..,..,..,..
CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
CAF,..,16.263047604855448,-0.07375091902763267,..,..,..,..,..,..,..,..,..,..
TCD,..,7.823712662360754,0.9425223848055154,..,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,..,..,-0.028509892728708144,..,..,..,..,..,..,..,..,..,..
CHN,..,..,..,..,..,..,..,..,..,..,..,..,..
COL,..,19.003536765915445,0.23112790525579865,0.011556395262752999,..,..,..,..,..,..,..,..,..
COM,..,..,..,..,..,..,..,..,..,..,..,..,..
COD,..,3.2747737372509698,0.22515198028769018,..,..,..,..,..,..,..,..,..,..
COG,..,15.31539735099338,12.602095366335728,..,..,..,..,..,..,..,..,..,..
CRI,..,..,2.46579899958869,..,..,..,..,..,..,..,..,..,..
CIV,..,31.366481716789647,2.0331513420206617,..,..,..,..,..,..,..,..,..,..
HRV,..,..,..,..,..,..,..,..,..,..,..,..,..
CUB,..,..,..,..,..,..,..,..,..,..,..,..,..
CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
CYP,..,..,..,..,..,..,..,..,..,..,..,..,..
CZE,..,..,..,..,..,..,..,..,..,..,..,..,..
DNK,..,46.30861691099869,0.6898655283615239,0.3189001027331573,..,..,..,..,..,..,..,..,..
DJI,..,..,..,..,..,..,..,..,..,..,..,..,..
DMA,..,..,..,..,..,..,..,..,..,..,..,..,..
DOM,..,..,1.4713408393039917,0,..,..,..,..,..,..,..,..,..
ECU,..,..,1.3438665224980655,..,..,..,..,..,..,..,..,..,..
EGY,..,10.277708281210908,0.006931698774080561,..,..,..,..,..,..,..,..,..,..
SLV,..,..,0.4159964501636253,..,..,..,..,..,..,..,..,..,..
GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..
ERI,..,..,..,..,..,..,..,..,..,..,..,..,..
EST,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,..,14.675324675324674,0.02703896103896104,..,..,..,..,..,..,..,..,..,..
ETH,..,..,..,..,..,..,..,..,..,..,..,..,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,..,..,3.6857630251956772,..,..,..,..,..,..,..,..,..,..
FIN,..,..,0.06676128463954292,0.07703225150716492,..,..,..,..,..,..,..,..,..
FRA,..,..,0.4256248433892668,0.35375886852379923,..,..,..,..,..,..,..,..,..
PYF,..,..,..,..,..,..,..,..,..,..,..,..,..
GAB,..,20.564245810055866,2.1998373746405213,..,..,..,..,..,..,..,..,..,..
GMB,..,16.359375,1.8619999999999997,..,..,..,..,..,..,..,..,..,..
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..
DEU,..,..,0.5277207416862906,0.49288982232093886,..,..,..,..,..,..,..,..,..
GHA,..,5.343330477006569,0.5840616966580977,..,..,..,..,..,..,..,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,0.2774316333235154,..,..,..,..,..,..,..,..,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,..,..,..,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,1.3545071868866891,..,..,..,..,..,..,..,..,..,..
GIN,..,..,..,..,..,..,..,..,..,..,..,..,..
GNB,..,..,..,..,..,..,..,..,..,..,..,..,..
GUY,..,..,2.6705955334987594,..,..,..,..,..,..,..,..,..,..
HTI,..,10.87266495287061,1.495287059836322,0,..,..,..,..,..,..,..,..,..
HND,..,..,0.72328771086508,..,..,..,..,..,..,..,..,..,..
HKG,..,..,3.378214364473822,..,..,..,..,71.0489,..,..,49.9408,..,..
HUN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISL,..,28.319159017277318,-0.12993309927851784,..,..,..,..,..,..,..,..,..,..
IND,..,13.09386383409403,0.044331264093235415,..,..,..,..,..,..,..,..,..,..
IDN,..,..,3.570275712974205,..,..,..,..,..,..,..,..,..,..
IRN,..,19.797457723231002,2.073355942551332,..,..,..,..,..,..,..,..,..,..
IRQ,..,11.966306584362139,-0.12757169495884774,..,..,..,..,..,..,..,..,..,..
IRL,..,..,0.6949691859415692,..,..,..,..,..,..,..,..,..,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,..,..,..,..,..,..,..,..,..,..,..,..
ITA,..,..,0.3835518365840802,0.1577854724540281,..,..,..,..,..,..,..,..,..
JAM,..,31.573579859294142,3.8459166230594803,-0.10493633350776208,..,..,..,..,..,..,..,..,..
JPN,152.95713537778383,128.08780161848497,-0.009720362067793305,0.44065641373996317,..,..,..,28.2775,..,..,15.5376,..,..
JOR,..,19.126410835214447,0.2257536485114373,0.5805093818865532,..,..,..,..,..,..,..,..,..
KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..
KEN,..,17.893316634407377,0.6879238984401685,..,..,..,..,..,..,..,..,..,..
KIR,..,..,..,..,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,34.37265934543086,0.028825647241872164,0.014412823620936082,..,..,..,..,..,..,..,..,..
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,15.435446667913471,0.005547035720965027,..,..,..,..,..,..,..,..,..,..
KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..
LAO,..,..,..,..,..,..,..,..,..,..,..,..,..
LVA,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,..,..,..,..,..,..,..,..,..,..,..,..,..
LSO,..,6.826397146254459,..,..,..,..,..,..,..,..,..,..,..
LBR,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,..,..,..,..,..,..,..,..,..,..,..,..,..
LUX,..,..,..,..,..,..,..,..,..,..,..,..,..
MAC,..,..,..,..,..,..,..,..,..,..,..,..,..
MDG,..,15.154093059264842,0.6654316467585439,..,..,..,..,..,..,..,..,..,..
MWI,0,9.054395604395605,1.7331346153846154,..,..,..,..,..,..,..,..,..,..
MYS,..,27.789349997329488,2.2445526892057894,..,..,..,..,..,..,..,..,..,..
MDV,..,..,..,..,..,..,..,..,..,..,..,..,..
MLI,..,17.22395114795251,0.10644268092993206,..,..,..,..,..,..,..,..,..,..
MLT,..,..,1.4907002904880513,0,..,..,..,..,..,..,..,..,..
MHL,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,..,12.99835639232107,1.9970093746456312,..,..,..,..,..,..,..,..,..,..
MUS,..,..,..,..,..,..,..,..,..,..,..,..,..
MEX,..,..,0.8267004341534009,..,..,..,..,..,..,..,..,..,..
FSM,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,..,..,..,..,..,..,..,..,..,..,..,..,..
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,..,..,..,..,..,..,..,..,..,..,..,..
MNE,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,..,..,0.08795007411452646,..,..,..,..,..,..,..,..,..,..
MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..
MMR,..,6.5828716950756565,..,..,..,..,..,..,..,..,..,..,..
NAM,..,..,..,..,..,..,..,..,..,..,..,..,..
NRU,..,..,..,..,..,..,..,..,..,..,..,..,..
NPL,..,4.7908514478542905,-0.0010286989255211586,..,..,..,..,..,..,..,..,..,..
NLD,..,..,1.5576020036954403,2.9467258842694797,..,..,..,..,..,..,..,..,..
NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,..,..,1.6219764699489185,0.14841104227801327,..,..,..,..,..,..,..,..,..
NIC,..,..,1.2070541986625203,..,..,..,..,..,..,..,..,..,..
NER,..,5.908817159768607,0.10566523826115991,..,..,..,..,..,..,..,..,..,..
NGA,..,6.048189624212347,2.459956250612165,..,..,..,..,..,..,..,..,..,..
MKD,..,..,..,..,..,..,..,..,..,..,..,..,..
MNP,..,..,..,..,,,,,,,,,
NOR,..,..,0.9274769102887752,0.22188442829875007,..,..,..,..,..,..,..,..,..
OMN,..,11.134592680047225,0.30777685951103306,..,..,..,..,..,..,..,..,..,..
PAK,..,26.290078824156936,-0.06266224145083861,..,..,..,..,..,..,..,..,..,..
PLW,..,..,..,..,..,..,..,..,..,..,..,..,..
PAN,..,..,..,..,..,..,..,..,..,..,..,..,..
PNG,..,..,8.613620859298129,..,..,..,..,..,..,..,..,..,..
PRY,..,20.345432368439933,0.9241292441624083,..,..,..,..,..,..,..,..,..,..
PER,28.814340693673206,10.552723467748182,0.8698078792882709,..,..,..,..,..,..,..,..,..,..
PHL,..,22.944673605096664,0.5881252880818519,..,..,..,..,..,..,..,..,..,..
POL,..,..,..,..,..,..,..,..,..,..,..,..,..
PRT,..,..,0.6295324603267489,0.2915729289934416,..,..,..,..,..,..,..,..,..
PRI,..,..,..,..,..,..,..,..,..,..,..,..,..
QAT,..,15.86774204539677,0.16627106580498438,..,..,..,..,..,..,..,..,..,..
ROU,..,..,..,..,..,..,..,..,..,..,..,..,..
RUS,..,..,..,..,..,..,..,..,..,..,..,..,..
RWA,..,3.660246051649428,0.6878852740936587,..,..,..,..,..,..,..,..,..,..
WSM,..,..,..,..,..,..,..,..,..,..,..,..,..
SMR,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,..,..,..,..,..,..,..,..,..,..,..,..,..
SAU,..,4.266991908888765,-4.187407681532322,0,..,..,..,..,..,..,..,..,..
SEN,..,15.286829172085456,0.26296039928562587,..,..,..,..,..,..,..,..,..,..
SRB,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,..,23.954183266932272,15.828154711470118,..,..,..,..,..,..,..,..,..,..
