Country Code,1976_domestic_credit_provided_by_financial_sector_(%_of_GDP),1976_domestic_credit_to_private_sector_(%_of_GDP),1976_foreign_direct_investment_net_inflows_(%_of_GDP),1976_foreign_direct_investment_net_outflows_(%_of_GDP),1976_mutual_fund_assets_to_GDP_(%),1976_investments_financed_by_equity_or_stock_sales_(%),1976_stock_market_capitalization_to_GDP_(%),1976_stock_market_return_(%_year-on-year),1976_stock_market_total_value_traded_to_GDP_(%),1976_stock_market_turnover_ratio_(%),1976_stock_price_volatility,1976_bank_concentration_(%),1976_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,5.428782585092249,0.001565217384499055,..,..,..,..,..,..,..,..,..,..
ALB,..,..,..,..,..,..,..,..,..,..,..,..,..
DZA,..,53.55384693815268,1.0548078512031263,0.016922051088820205,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,..,..,..,..,..,..,..,..,..,..,..,..,..
ARG,20.344150942722454,13.562767295148303,0.4781754766458544,0.003013513916085939,..,..,..,..,0.868926,..,..,..,..
ARM,..,..,..,..,..,..,..,..,..,..,..,..,..
ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
AUS,..,27.89016507677151,0.9981905421500521,0.25508019688547434,..,..,..,21.0199,1.16295,..,..,..,..
AUT,..,..,0.21236045273761792,0.13084271674209694,..,..,3.24839,..,0.188693,6.87923,..,..,..
AZE,..,..,..,..,..,..,..,..,..,..,..,..,..
BHS,67.82432642890515,51.3938638841302,2.2737891294190935,0,..,..,..,..,..,..,..,..,..
BHR,..,..,..,..,..,..,..,..,..,..,..,..,..
BGD,..,2.9654058240604995,0.05357259349999045,0,..,..,..,..,..,..,..,..,..
BRB,..,36.99230319217749,1.5823174340768353,0.16505652683121175,..,..,..,..,..,..,..,..,..
BLR,..,..,..,..,..,..,..,..,..,..,..,..,..
BEL,..,..,1.2259069025904643,0.4947135289465941,..,..,12.6198,..,0.847939,7.32615,..,..,..
BLZ,..,26.683942619157797,..,..,..,..,..,..,..,..,..,..,..
BEN,..,19.234802501050677,0.3511400166992437,0,..,..,..,..,..,..,..,..,..
BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
BTN,..,..,..,..,..,..,..,..,..,..,..,..,..
BOL,..,..,-0.2964878262937421,0,..,..,..,..,..,..,..,..,..
BIH,..,..,..,..,..,..,..,..,..,..,..,..,..
BWA,..,20.49242658423493,3.029488241536031,0.030913145321796193,..,..,..,..,..,..,..,..,..
BRA,..,54.64393674007839,1.0184832075946588,0.11986008166548076,..,..,..,..,0.895857,..,..,..,..
VGB,..,..,..,..,,,,,,,,,
BRN,..,..,-2.1706723927078295,..,..,..,..,..,..,..,..,..,..
BGR,..,..,..,..,..,..,..,..,..,..,..,..,..
BFA,..,13.887077502487472,0.20992329674908722,0.025600402042571614,..,..,..,..,..,..,..,..,..
BDI,..,3.8460941782415783,0.017840705767977742,..,..,..,..,..,..,..,..,..,..
CPV,..,..,..,..,..,..,..,..,..,..,..,..,..
KHM,..,..,..,..,..,..,..,..,..,..,..,..,..
CMR,..,20.806497065235682,0.5658899620542057,0.2760438839288808,..,..,..,..,..,..,..,..,..
CAN,58.995940206390884,45.13080187685496,1.1863558097206466,0.485337872025966,..,..,26.3769,3.50034,2.84534,11.6885,..,..,..
CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
CAF,..,11.170364868020705,0.8201218900901123,..,..,..,..,..,..,..,..,..,..
TCD,..,9.351418279794576,3.094527559812022,..,..,..,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,..,..,-0.009669379500616858,0.0019338759001233713,..,..,..,..,..,..,..,..,..
CHN,..,..,..,..,..,..,..,..,..,..,..,..,..
COL,..,28.5948860540703,0.1629577094331824,0.07170139215060026,..,..,..,..,..,..,..,..,..
COM,..,..,..,..,..,..,..,..,..,..,..,..,..
COD,..,4.659599732659351,2.4711400051191936,..,..,..,..,..,..,..,..,..,..
COG,..,19.87132556849695,0.3154199536082629,..,..,..,..,..,..,..,..,..,..
CRI,..,..,2.5678999675946526,-0.04144982491439184,..,..,..,..,..,..,..,..,..
CIV,..,34.91741270002413,0.9605208950147237,..,..,..,..,..,..,..,..,..,..
HRV,..,..,..,..,..,..,..,..,..,..,..,..,..
CUB,..,..,..,..,..,..,..,..,..,..,..,..,..
CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
CYP,..,..,5.624094962021469,0,..,..,..,..,..,..,..,..,..
CZE,..,..,..,..,..,..,..,..,..,..,..,..,..
DNK,..,47.652488240703384,-0.42690264221758606,0.1425455947991332,..,..,9.81399,..,0.131155,1.48583,..,..,..
DJI,..,..,..,..,..,..,..,..,..,..,..,..,..
DMA,..,..,..,..,..,..,..,..,..,..,..,..,..
DOM,..,..,1.5184107301024927,0,..,..,..,..,..,..,..,..,..
ECU,..,..,-0.2188755573934759,0,..,..,..,..,..,..,..,..,..
EGY,..,17.10169137607016,0.4580959341347731,..,..,..,..,..,..,..,..,..,..
SLV,..,..,0.5566340579039437,..,..,..,..,..,..,..,..,..,..
GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..
ERI,..,..,..,..,..,..,..,..,..,..,..,..,..
EST,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,..,19.646413502109706,2.70052995545762,0,..,..,..,..,..,..,..,..,..
ETH,..,..,..,..,..,..,..,..,..,..,..,..,..
FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
FJI,..,..,1.0553559207807157,..,..,..,..,..,..,..,..,..,..
FIN,..,..,0.18205669111563916,0.09582713056454795,..,..,..,..,..,..,..,..,..
FRA,..,..,0.26252292857893206,0.4399966545341234,..,..,7.99619,..,1.23131,13.4827,..,..,..
PYF,..,..,0.06145138810707728,..,..,..,..,..,..,..,..,..,..
GAB,..,13.870810735641776,1.2859663646414645,1.2627059911208178,..,..,..,..,..,..,..,..,..
GMB,..,15.666793885945578,0.8022143363178469,..,..,..,..,..,..,..,..,..,..
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..
DEU,..,..,0.2542296520048759,0.5019658132778411,..,..,10.0631,..,2.02243,20.2761,..,..,..
GHA,..,5.902696904688937,-0.6603721912316821,0,..,..,..,..,..,..,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,0.9790440965102241,..,..,..,..,..,..,..,..,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,..,..,..,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,0.28634914959571395,..,..,..,..,..,..,..,..,..,..
GIN,..,..,..,..,..,..,..,..,..,..,..,..,..
GNB,..,..,..,..,..,..,..,..,..,..,..,..,..
GUY,..,..,1.1024557697385795,..,..,..,..,..,..,..,..,..,..
HTI,..,14.476678043230946,0.8850967009733788,0,..,..,..,..,..,..,..,..,..
HND,..,..,0.38946588981698405,0,..,..,..,..,..,..,..,..,..
HKG,..,..,1.983182441398662,..,..,..,77.0802,38.6551,4.39953,6.50873,31.4404,..,..
HUN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISL,..,25.90037769945619,0.2695436534358419,0,..,..,..,..,..,..,..,..,..
IND,..,17.88770169860587,-0.007502573287187138,0,..,..,..,..,..,..,..,..,..
IDN,..,..,2.005921431203812,..,..,..,..,..,..,..,..,..,..
IRN,..,21.684775643863752,-0.1492756733762659,0,..,..,3.58513,..,0.322395,12.2957,..,..,..
IRQ,..,6.552355521647911,0.007603566660308983,..,..,..,..,..,..,..,..,..,..
IRL,..,..,1.8262893479204159,..,..,..,..,..,..,..,..,..,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,..,..,..,..,..,..,..,..,..,..,..,..
ITA,..,..,0.04861021314731631,0.07116739276826335,..,..,..,..,0.57826,..,..,..,..
JAM,..,27.518136312050746,-0.020229195231760692,0,..,..,..,..,..,..,..,..,..
JPN,164.66989638210558,126.56608706387567,0.019277951689460466,0.3396672726877503,..,..,27.7038,11.3069,13.023,56.7597,10.2907,..,..
JOR,..,31.24343380927199,-0.4407060666031253,0.1586541839771252,..,..,..,..,..,..,..,..,..
KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..
KEN,..,16.827084479911942,1.334617501381211,0.12383048981887512,..,..,..,..,..,..,..,..,..
KIR,..,..,..,..,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,30.76813056215798,0.27088054833895303,0.020065225802885413,..,..,..,..,..,..,..,..,..
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,24.007083886761986,-0.0038837409172591602,0.8334343119956672,..,..,..,..,..,..,..,..,..
KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..
LAO,..,..,..,..,..,..,..,..,..,..,..,..,..
LVA,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,..,..,..,..,..,..,..,..,..,..,..,..,..
LSO,..,9.0101246105919,0,0,..,..,..,..,..,..,..,..,..
LBR,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,..,..,..,..,..,..,..,..,..,..,..,..,..
LUX,..,..,..,..,..,..,22.2,..,..,..,..,..,..
MAC,..,..,..,..,..,..,..,..,..,..,..,..,..
MDG,..,13.597371540040776,0.06329711677543128,0,..,..,..,..,..,..,..,..,..
MWI,0,12.507679738562091,1.4470751633986927,..,..,..,..,..,..,..,..,..,..
MYS,..,33.98255296421577,3.4502742809649924,0,..,..,..,..,..,..,..,..,..
MDV,..,..,..,..,..,..,..,..,..,..,..,..,..
MLI,..,27.312201344326542,0.27402876558624667,0.8109469160438535,..,..,..,..,..,..,..,..,..
MLT,..,..,2.673261529799469,0,..,..,..,..,..,..,..,..,..
MHL,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,..,18.802788169434084,0.20060564694537128,0,..,..,..,..,..,..,..,..,..
MUS,..,25.731292517006803,0.44642690111111294,-0.06377527158730181,..,..,..,..,..,..,..,..,..
MEX,..,..,0.8216152735229758,..,..,..,0.628047,..,..,..,..,..,..
FSM,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,..,..,..,..,..,..,..,..,..,..,..,..,..
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,..,..,..,..,..,..,..,..,..,..,..,..
MNE,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,..,..,0.3966368987887924,0,..,..,..,..,..,..,..,..,..
MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..
MMR,..,4.871112354200835,..,..,..,..,..,..,..,..,..,..,..
NAM,..,..,..,..,..,..,..,..,..,..,..,..,..
NRU,..,..,..,..,..,..,..,..,..,..,..,..,..
NPL,..,3.625962996584817,-0.002753317251657567,0,..,..,..,..,..,..,..,..,..
NLD,..,..,0.5322937704026415,2.1549297270506136,..,..,17.4014,..,4.80226,30.9103,..,..,..
NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,..,..,2.0407454597536523,0.2632887997708393,..,..,..,..,..,..,..,..,..
NIC,..,..,0.6981005386772436,..,..,..,..,..,..,..,..,..,..
NER,..,11.139023243457462,0.9289727026117097,-0.13248573879819964,..,..,..,..,..,..,..,..,..
NGA,..,7.61934054258093,0.9336558155140957,..,..,..,..,..,..,..,..,..,..
MKD,..,..,..,..,..,..,..,..,..,..,..,..,..
MNP,..,..,..,..,,,,,,,,,
NOR,..,..,1.0332994137235314,0.5361632531760268,..,..,..,..,..,..,..,..,..
OMN,..,13.593011421463306,3.1776546512897137,0,..,..,..,..,..,..,..,..,..
PAK,..,22.215412230370347,0.06242770140690926,0,..,..,..,..,..,..,..,..,..
PLW,..,..,..,..,..,..,..,..,..,..,..,..,..
PAN,..,..,..,..,..,..,..,..,..,..,..,..,..
PNG,..,..,1.3777849281897983,-0.12463902859224814,..,..,..,..,..,..,..,..,..
PRY,..,18.85102466961587,1.294909585227193,1.4714881650309013,..,..,..,..,..,..,..,..,..
