Country Code,1994_domestic_credit_provided_by_financial_sector_(%_of_GDP),1994_domestic_credit_to_private_sector_(%_of_GDP),1994_foreign_direct_investment_net_inflows_(%_of_GDP),1994_foreign_direct_investment_net_outflows_(%_of_GDP),1994_mutual_fund_assets_to_GDP_(%),1994_investments_financed_by_equity_or_stock_sales_(%),1994_stock_market_capitalization_to_GDP_(%),1994_stock_market_return_(%_year-on-year),1994_stock_market_total_value_traded_to_GDP_(%),1994_stock_market_turnover_ratio_(%),1994_stock_price_volatility,1994_bank_concentration_(%),1994_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
ALB,..,..,2.817722808124694,0,..,..,..,..,..,..,..,..,..
DZA,..,6.48910489572955,2.35055312276628e-06,2.35055312276628e-06,..,..,..,..,..,..,..,..,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,..,..
AGO,..,..,5.022857985547854,-0.058988349800914316,..,..,..,..,..,..,..,..,..
ATG,..,38.56999233408317,4.205572241840827,0,..,..,..,..,..,..,..,..,..
ARG,26.578763595400872,20.28057799875699,1.4119530291579978,0.39342914853946553,..,..,15.7082,31.7568,31.5691,279.006,34.5018,..,..
ARM,..,..,0.6082916369862761,0,..,..,..,..,..,..,..,..,..
ABW,..,42.44903761892418,-5.875013790585803,0.1210880704955462,..,..,..,..,..,..,..,..,..
AUS,..,66.89187049124013,1.3837038333481761,0.5672684587058437,7.16,..,65.226,14.0155,25.5803,47.386,13.1438,..,..
AUT,..,..,1.0198838281746365,0.6097300367259193,..,..,13.7653,21.4688,3.83197,31.3126,16.4258,..,..
AZE,..,..,1.8436082199092607,..,..,..,..,..,..,..,..,..,..
BHS,71.99140840748696,57.02669530530837,0.7241485118134396,0.0030684258975145753,..,..,..,..,..,..,..,..,..
BHR,..,43.7087969948984,3.740326910682987,3.5683578573182486,..,..,..,..,2.84483,..,..,..,..
BGD,..,16.2711918310691,0.03301223097489605,0.0005922651202965261,..,..,2.11448,..,0.173696,15.0833,..,..,..
BRB,..,38.956551883522074,0.6019490409059395,0.051130806563438866,..,..,19.4712,..,0.23372,1.36076,..,..,..
BLR,..,..,0.05901197099983139,0.03385468490080369,..,..,..,..,..,..,..,..,..
BEL,..,..,3.476574826506261,0.560011791229325,..,..,33.6257,..,4.87656,15.6941,..,..,..
