Country Code,1995_domestic_credit_provided_by_financial_sector_(%_of_GDP),1995_domestic_credit_to_private_sector_(%_of_GDP),1995_foreign_direct_investment_net_inflows_(%_of_GDP),1995_foreign_direct_investment_net_outflows_(%_of_GDP),1995_mutual_fund_assets_to_GDP_(%),1995_investments_financed_by_equity_or_stock_sales_(%),1995_stock_market_capitalization_to_GDP_(%),1995_stock_market_return_(%_year-on-year),1995_stock_market_total_value_traded_to_GDP_(%),1995_stock_market_turnover_ratio_(%),1995_stock_price_volatility,1995_bank_concentration_(%),1995_gross_portfolio_debt_assets_to_GDP_(%)
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..
DEU,..,..,0.46567952609255764,1.5399189602302785,..,..,22.1202,0.739831,24.4816,101.197,13.7061,..,..
GHA,..,5.073564508430409,1.6472967220093657,0,..,..,26.7799,..,0.71006,1.08874,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,0.769296150489599,0.030388293807801392,..,..,11.8432,-3.42789,4.06753,37.4357,19.3431,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,47.33219911376739,5.838510311779055,0,..,..,..,..,..,..,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,0.5131212880706862,-0.1300162004177405,..,..,..,..,..,..,..,..,..
GIN,..,4.956817024287169,0.020819173379938997,0.016271660008132346,..,..,..,..,..,..,..,..,..
GNB,..,8.68017325162176,0.015750082586024197,..,..,..,..,..,..,..,..,..,..
GUY,166.26537369515077,28.007134836744964,11.97181358431955,..,..,..,..,..,..,..,..,..,..
HTI,..,12.454132138460212,0.26303505037049985,0.042666512906354384,..,..,..,..,..,..,..,..,..
HND,..,..,0.9350259787851947,-0.037401039151407786,..,..,7.47166,..,..,..,..,..,..
HKG,..,149.41224622566813,4.295359422142542,17.28274915416003,..,..,199.57,-5.47402,77.563,33.1119,26.8353,..,..
HUN,..,21.706702478187633,10.34804781944965,0.3346562043713809,..,..,4.08623,-13.4194,0.640075,18.8183,19.1312,..,..
ISL,..,45.437751022072845,-0.13067774221261969,0.3493951027097824,3.27241,..,8.64197,29.1909,0.45465,7.06646,8.88748,..,..
IND,..,22.5107747019848,0.5949862584343601,0.032527046749760355,..,..,34.1278,-17.3942,6.60811,17.5538,20.3805,..,..
IDN,..,..,2.1500798401193717,0.29831986737045124,..,..,31.9118,-5.59614,6.40201,22.2849,14.6744,..,..
IRN,..,16.688237380044793,0.01763133842745612,0.0023397823230788825,..,..,5.99618,..,0.534834,9.59202,..,..,..
IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..
IRL,..,..,2.0866394713753045,1.1870660103823953,..,..,..,8.4997,19.1387,..,11.0753,..,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,61.02753062889044,1.3404489886129436,0.8142162930166159,..,..,34.2728,-7.98491,17.0894,25.584,32.1071,..,..
ITA,..,..,0.4123639378261267,0.5960383145052172,..,..,16.6383,..,8.86162,44.596,..,..,..
JAM,..,21.334035336667416,1.5476948881236263,0.3147080961115821,..,..,23.7288,20.6974,1.93451,6.29614,..,..,..
JPN,277.39889261693247,196.98787435246732,0.0007609136973640689,0.415302793899502,44.4483,..,68.347,-13.8341,21.166,30.7277,16.9571,..,..
JOR,..,68.864054610337,0.1978178339227676,-0.4057564449503336,..,..,67.1808,..,9.40632,11.4392,..,..,..
KAZ,..,..,4.7324319092083345,0.001472443033356669,..,..,..,..,..,..,..,..,..
KEN,..,25.81411778087661,0.4674742893172794,0.12552212630447515,..,..,30.1016,..,0.755765,2.19787,..,..,..
KIR,..,..,0.688142591425,0.1315760212225,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,48.60676063093608,0.43896448078303146,0.6827767656745436,..,..,34.6576,-3.19615,44.0474,95.5824,15.3528,..,..
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,30.026251247858614,0.0246451177166925,-3.7583804517956203,..,..,41.7163,..,14.6899,54.4231,..,..,..
KGZ,..,12.539160488321535,5.785004738279726,..,..,..,..,..,..,..,..,..,..
LAO,..,9.080050551466803,5.392573986438314,0.23691034821597556,..,..,..,..,..,..,..,..,..
LVA,..,..,4.217913170023264,-0.009592490582910566,..,..,..,..,0.00032,..,..,..,..
LBN,..,54.944632552554616,0.2986655063218619,0.0921923509035618,..,..,..,..,..,..,..,..,..
LSO,..,18.251053046973865,2.4128795060190558,0,..,..,..,..,..,..,..,..,..
LBR,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,..,32.53464419475656,-0.3464047185448674,0.2686977141145322,..,..,..,..,..,..,..,..,..
LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,..,..,0.9222855618924217,0.012742876694995733,..,..,..,..,..,..,..,..,..
LUX,..,..,..,..,..,..,145.697,..,1.18555,0.652744,..,..,..
MAC,..,74.26614655694489,0.031080976808806244,..,..,..,..,..,..,..,..,..,..
MDG,..,9.469857843941336,0.25299406769771265,0.039628972226337864,..,..,..,..,..,..,..,..,..
MWI,14.647335827479901,5.864911390675444,0.40380790353782625,..,..,..,..,..,..,..,..,..,..
MYS,..,124.41415362763122,4.710245401588307,2.804791592687652,..,..,229.303,-6.59739,40.5903,29.5617,23.1289,..,..
MDV,..,..,1.8122583775768415,0,..,..,..,..,..,..,..,..,..
MLI,..,9.755469203772506,4.1172310020367,0,..,..,..,..,..,..,..,..,..
MLT,..,..,10.54156786275519,7.1003071485469675,..,..,2.88602,..,0.263509,15.4013,..,..,..
MHL,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,..,..,0.3341432097219606,0.009577839258827343,..,..,..,..,..,..,..,..,..
MUS,..,47.015611765719875,0.4626549623565646,0.08968388501065731,..,..,33.6851,-4.54356,1.75311,3.93388,..,..,..
MEX,..,..,2.6456485058872916,0,..,..,23.2671,-11.0734,9.54159,40.8121,34.0887,..,..
FSM,..,29.593551266770255,..,..,..,..,..,..,..,..,..,..,..
MDA,..,..,3.816929047033705,0.0296637737925202,..,..,..,..,..,..,..,..,..
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,7.957424668831265,0.674854439037465,..,..,..,1.56576,..,0.115982,8.7961,..,..,..
MNE,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,..,..,0.8577141285870795,0.03750061772416414,..,..,14.6438,12.21,4.31147,44.5536,5.2321,..,..
MOZ,..,9.072298550292775,1.5517654247044559,0.0069085518525472,..,..,..,..,..,..,..,..,..
MMR,..,7.581561327470652,..,..,..,..,..,..,..,..,..,..,..
NAM,..,..,3.8460606926748726,-0.0887019402995286,..,..,4.83511,..,0.189391,1.56854,..,..,..
NRU,..,..,..,..,..,..,..,..,..,..,..,..,..
NPL,..,22.831436067069692,0,0,..,..,5.7556,..,0.361065,7.10592,..,..,..
NLD,..,..,2.698679060530783,4.463332187579453,..,..,60.0109,6.73671,22.3952,42.6613,11.736,..,..
NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,..,..,4.458729265296052,2.7904273873071443,..,..,47.8,-1.85561,12.8982,27.4076,14.3298,..,..
NIC,..,..,2.147099242356544,0,..,..,..,..,..,..,..,..,..
NER,..,3.6547035259477876,0.09701489436613493,0.09527471688871539,..,..,..,..,..,..,..,..,..
NGA,..,6.5087114958490995,0.7621955759060244,0.43518526761627074,..,..,11.0389,..,0.132935,1.71833,..,..,..
MKD,..,..,0.20277436613557212,..,..,..,..,..,..,..,..,..,..
MNP,..,..,..,..,,,,,,,,,
NOR,..,..,1.5738821823236593,1.8807045814522885,..,..,28.1899,..,14.7946,57.1361,..,..,..
OMN,..,25.57969512539805,0.33539974750805496,0,..,..,16.3433,16.6664,2.07961,11.9594,..,..,..
PAK,..,24.207121197992198,1.1917529082369314,0.0006769132611511446,..,..,18.4118,..,0.176786,1.42608,..,..,..
PLW,..,..,..,..,..,..,..,..,..,..,..,..,..
PAN,..,..,2.9382230406259104,0.6089527311357646,..,..,8.30517,32.2328,0.412088,1.07657,..,..,..
PNG,..,..,9.805073866827902,-0.7192034153641813,..,..,..,..,..,..,..,..,..
PRY,..,23.964444650783705,1.0428010260109175,0,..,..,1.03059,..,0.204694,23.5562,..,..,..
PER,12.33928972335631,15.873876420844315,4.796187412337959,0.015005779001022759,..,..,18.9577,7.81172,6.478,39.8802,29.774,..,..
PHL,..,37.531867293545325,1.9940640236816163,0.5383163365689885,..,..,80.2422,-9.13453,19.8236,24.7615,22.3419,..,..
POL,..,16.509592534631658,2.5714585869124207,0.029516605807685618,0.174,..,2.9781,-12.1748,2.84771,65.4172,45.5498,..,..
PRT,..,..,0.5795467150456688,0.5826410521020744,..,..,15.4923,-3.10762,4.15126,23.0161,9.95497,..,..
PRI,..,..,..,..,..,..,..,..,..,..,..,..,..
QAT,..,34.69617223274825,1.1496806582901986,0.05788664119767257,..,..,..,..,..,..,..,..,..
ROU,..,0,1.1192639213728222,0.005342548550705595,..,..,..,..,..,..,..,..,..
RUS,..,..,0.5222568381686219,0.15315374175870294,..,..,1.56657,..,0.071451,7.50458,..,..,..
RWA,..,8.414882651260115,0.15461506515694465,..,..,..,..,..,..,..,..,..,..
WSM,..,..,1.5298017972145492,0,..,..,..,..,..,..,..,..,..
SMR,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,..,..,..,..,..,..,..,..,..,..,..,..,..
SAU,..,22.56864018260451,-1.3078184434412912,0.08341838462294401,..,..,28.5676,-10.5949,4.60929,15.2199,13.0243,..,..
SEN,..,11.33181381781794,0.5006675358675032,-0.05256850787729634,..,..,..,..,..,..,..,..,..
SRB,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,..,11.36729887194744,9.028410341546195,3.338652428361239,..,..,..,..,..,..,..,..,..
SLE,..,2.676426443551293,0.8368627931110987,0.07349911876118656,..,..,..,..,..,..,..,..,..
SGP,..,88.2934969585412,13.60063454150951,8.517681104796958,..,..,166.994,..,91.276,43.6121,..,..,..
SXM,..,..,..,..,..,..,..,..,..,..,..,..,..
SVK,..,..,0.9138221414522384,0.03903630050364183,..,..,8.81024,-27.2379,1.96414,36.8173,39.5154,..,..
SVN,..,..,0.7043762741683639,-0.04683352886757739,..,..,2.33706,..,1.9066,70.4945,..,..,..
SLB,27.36423824195835,13.03852407754847,0.4315196998123824,0,..,..,..,..,..,..,..,..,..
SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
ZAF,135.65396279284232,116.00014187667371,0.803050716214833,1.604212941027293,..,..,172.557,..,9.40629,5.94498,..,..,..
SSD,..,..,..,..,..,..,..,..,..,..,..,..,..
ESP,..,..,1.3474594527176365,0.7995125520988147,..,..,29.299,-4.92254,11.5489,36.7133,17.0878,..,..
LKA,..,31.066846169051715,0.4297535480309897,0.04295315866319268,..,..,18.4623,-30.8152,3.01762,9.18696,18.0114,..,..
KNA,..,52.085750404650234,6.529932302312128,0,..,..,..,..,..,..,..,..,..
LCA,..,45.94281553398058,4.292718446601949,0,..,..,..,..,..,..,..,..,..
MAF,..,..,..,..,,,,,,,,,
VCT,..,40.671339162232485,9.696209652844507,..,..,..,..,..,..,..,..,..,..
SDN,..,1.626660436908588,0.08676949651137032,..,..,..,..,..,..,..,..,..,..
SUR,..,6.592384921634503,-2.978641272167572,..,..,..,..,..,..,..,..,..,..
SWE,..,31.29481065653856,5.588869138361698,4.264344013446179,..,..,57.3166,12.9245,37.1202,65.5545,16.2014,..,..
CHE,..,146.48670275360146,1.1775318848306464,3.1968422067529714,..,..,106.907,4.3614,90.373,87.1236,14.1849,..,..
SYR,..,11.150575769517054,0.8774464731380534,0,..,..,..,..,..,..,..,..,..
TJK,..,..,0.812320916905444,..,..,..,..,..,..,..,..,..,..
TZA,..,6.6550240026485685,2.282237874611438,0,..,..,..,..,..,..,..,..,..
THA,..,..,1.221616054080745,0.5231380189581699,..,..,79.8347,-7.22915,42.1423,43.5937,23.4948,..,..
TLS,..,..,..,..,..,..,..,..,..,..,..,..,..
TGO,..,20.08049947678326,-0.5967167669322773,-3.03805336518136,..,..,..,..,..,..,..,..,..
TON,..,35.506583036672886,0.4923843445752237,..,..,..,..,..,..,..,..,..,..
TTO,53.80584163436907,27.571607497215833,5.609349894972904,..,..,..,16.7481,..,1.7647,15.3494,..,..,..
TUN,71.20438897946258,68.43199544916078,1.5305492758971977,0.03518504082522295,..,..,21.8192,..,2.65669,17.0205,..,..,..
TUR,..,..,0.5221672042692775,0.06667219670330889,..,..,10.5006,91.1607,17.4898,285.94,50.5905,..,..
TKM,..,..,9.38075153374233,..,..,..,..,..,..,..,..,..,..
TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
TUV,..,..,..,..,..,..,..,..,..,..,..,..,..
UGA,..,..,2.105695142726834,0.05722914549763239,..,..,..,..,..,..,..,..,..
UKR,..,..,0.5537724169660545,0.020740539961275447,..,..,..,..,..,..,..,..,..
ARE,..,..,0.6081954670699621,0.0950158042763197,..,..,..,..,..,..,..,..,..
GBR,..,97.52452713010523,2.1712095213228673,4.212006126855294,19.7312,..,94.0148,4.69934,37.1472,39.9498,10.5285,..,..
USA,166.23649911335963,130.16859950042732,0.9042181883200613,1.4406232456066292,39.115,..,79.3958,17.6586,57.9542,85.3765,9.04496,..,..
URY,..,26.438220566565874,0.8114972223138848,0,..,..,5.95688,..,0.024202,0.048715,..,..,..
UZB,..,..,-0.17976896653195162,..,..,..,..,..,..,..,..,..,..
VUT,..,32.91310413909061,12.451173140833625,0,..,..,..,..,..,..,..,..,..
VEN,35.837821355831196,8.655919769019981,1.2866932647731362,0.13176979217556214,..,..,5.44142,4.65652,0.727019,7.82155,32.9,..,..
VNM,..,18.48467224717334,8.585965854603918,..,..,..,..,..,..,..,..,..,..
VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
PSE,..,..,3.7346167905446572,3.9295723163153404,..,..,..,..,..,..,..,..,..
YEM,..,4.60480615607851,-5.111782106002485,0.009408434468832922,..,..,..,..,..,..,..,..,..
ZMB,..,..,2.8105624769677915,..,..,..,9.3839,..,0.007373,0.061581,..,..,..
ZWE,52.28311803202329,24.790009283445073,1.6551191055066992,0.18843327114519773,..,..,26.825,..,2.19609,7.30971,..,..,..
TWN,,,,,..,..,..,..,..,..,..,..,..
