Country Code,2009_domestic_credit_provided_by_financial_sector_(%_of_GDP),2009_domestic_credit_to_private_sector_(%_of_GDP),2009_foreign_direct_investment_net_inflows_(%_of_GDP),2009_foreign_direct_investment_net_outflows_(%_of_GDP),2009_mutual_fund_assets_to_GDP_(%),2009_investments_financed_by_equity_or_stock_sales_(%),2009_stock_market_capitalization_to_GDP_(%),2009_stock_market_return_(%_year-on-year),2009_stock_market_total_value_traded_to_GDP_(%),2009_stock_market_turnover_ratio_(%),2009_stock_price_volatility,2009_bank_concentration_(%),2009_gross_portfolio_debt_assets_to_GDP_(%)
AFG,..,10.584130684229999,0.45105598307769235,0.001986568892945146,..,..,..,..,..,..,..,73.0637,..
ALB,68.92498844686709,38.21339636847154,11.170626733456784,3.2766958901386887,0.006379,..,..,..,..,..,..,60.8621,1.23349
DZA,..,16.265804230758228,2.0019748726297775,0.15627252282729326,..,..,0.062458,..,..,..,..,70.9931,..
ASM,..,..,..,..,,,,,,,,,
AND,..,..,..,..,..,..,..,..,..,..,..,93.1816,..
AGO,..,..,3.1366621331683735,0.009605172825497265,..,..,..,..,..,..,..,66.2934,..
ATG,..,74.26499099952058,6.565554607431351,0,..,..,..,..,..,..,..,..,..
ARG,25.663791022359117,12.416207541680489,1.206439226475663,0.21369268903426217,1.34244,..,11.946,-8.32679,0.652037,3.79759,44.7789,42.3248,4.28683
ARM,21.529879088060415,24.854921969358752,8.788694552480889,0.6040795340971659,..,27.9,1.66995,..,0.005773,0.183516,..,42.4963,0.118538
ABW,..,57.121238542365305,-0.42477084730605846,0.060362173038229515,..,..,..,..,..,..,..,..,6.16263
AUS,..,122.63344852785751,3.0915182048137915,1.2355874216055118,129.401,..,98.0009,-19.0877,82.641,92.546,29.7404,64.6994,15.062
AUT,..,97.73957466639996,3.5734768412160807,3.887868910012113,49.6907,..,23.241,-36.7727,18.0718,55.3844,46.8156,64.8417,71.288
AZE,..,..,6.547600842661123,6.215299990730728,..,10.3,..,..,..,..,..,58.634,..
BHS,79.36216935351374,66.07920688922817,6.651599485471792,2.1668990859510555,..,..,..,..,..,..,..,68.9414,..
BHR,..,71.43726731263558,1.1210529103272555,-7.810063340819533,38.0738,..,78.7351,-40.3867,5.56725,2.58178,13.4103,79.1371,121.865
BGD,..,36.19103756525222,0.8794945423601211,0.17645699322911532,..,..,15.6751,..,1.82855,14.5627,..,45.5211,0.418781
BRB,..,82.79589444978166,7.972416417198522,2.8626221517187322,..,..,101.618,..,2.24795,0.342834,..,87.6592,348.802
BLR,32.94851971936353,35.93563040101681,3.688518931137937,0.20108472510280362,..,..,..,..,..,..,..,78.4759,0.061574
BEL,..,58.67877651578999,16.070460874684457,6.926298804585236,27.6523,..,43.1031,-30.2521,31.3508,59.0062,32.9968,75.2907,111.16
BLZ,..,67.75500608758645,8.262302133128127,0.03501458533831474,..,..,..,..,..,..,..,97.0708,..
BEN,..,15.129711649095768,-0.193121764746469,-1.2560447439875746,..,0.5,..,..,..,..,..,84.4666,2.81002
BMU,..,..,-1.062917926178251,0.16490892235245946,..,..,28.1804,-46.8663,1.14521,1.89395,20.739,100,..
BTN,..,33.23030672459996,1.4829412718839838,..,..,4.5,..,..,..,..,..,..,..
BOL,49.51164330809183,37.01821579715222,2.439678149612889,0.017301045879440875,..,..,15.9468,..,0.250746,0.937012,..,72.4,5.10739
BIH,61.382139195201965,64.06832162584702,0.7863762219473514,-0.530762241129414,3.56845,14.7,15.4889,-43.2881,..,..,15.9448,55.9721,1.26103
BWA,..,28.931508148051087,2.0326930078097587,0.0761723236675126,..,..,38.0499,-13.6981,1.20313,2.68426,8.36863,74.2132,4.87826
BRA,..,47.49428984518958,1.888455794585559,-0.27305459388195064,42.5716,1.8,56.1026,-4.54306,36.9303,75.6882,48.4423,60.5181,0.472547
VGB,..,..,..,..,,,,,,,,,
BRN,32.21721577844254,44.51195183584967,3.0336909783197465,..,..,..,..,..,..,..,..,..,..
BGR,..,68.9585685249478,7.49020002576984,0.694391741730234,0.52404,0.5,16.5056,-63.1626,1.67922,5.68775,37.213,49.7417,4.07496
BFA,..,16.08310179808881,0.5994689102935954,-0.15564952414844177,..,2.4,..,..,..,..,..,56.9877,2.52507
BDI,..,14.630270740389385,0.019557301001888808,..,..,..,..,..,..,..,..,91.2568,..
CPV,..,57.96396354928757,7.3608066099529275,0.11078827431328664,..,13.9,..,..,..,..,..,88.6564,..
KHM,..,24.59369364644607,8.925272448432239,0.18144103822208585,..,..,..,..,..,..,..,68.0625,0.3417
CMR,..,10.312293350724296,2.8568187511526766,-0.2529199793594761,..,3.5,..,..,..,..,..,63.6757,..
CAN,..,..,1.5241311807692715,2.745409300971072,54.5471,..,96.5087,-18.5882,100.119,100.727,37.5342,81.038,9.94891
CYM,..,..,474.04641179410385,116.01761592757475,..,..,..,..,..,..,..,72.2525,..
CAF,..,6.962529158387125,2.0533302029464884,..,..,..,..,..,..,..,..,..,..
TCD,..,3.931025799611472,4.035205516655385,..,..,2.5,..,..,..,..,..,..,..
CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,105.57991748510125,102.2285337669987,8.037105618325766,4.195661011004093,18.2308,..,102.117,8.84248,18.4315,21.0374,26.0683,59.8366,10.9661
CHN,..,124.40800890859211,2.5688882906732515,0.8603006657034935,7.46009,..,52.4024,-8.78662,114.91,292.913,40.998,51.1076,3.67455
COL,62.387142973882014,30.058849809334014,3.45732401234812,1.5080424018323577,0.152512,..,47.7311,7.60868,7.87026,17.887,26.6467,70.9055,7.0718
